33.1239                39.625927                235.21378          2.397996252e+10
104.685745                155.75409                 3.661962          2.398021099e+10
10.831119                 83.34018                 2.392977          2.398192277e+10
100.54346                 78.42616                137.23062          2.398247498e+10
70.18001                173.20145                215.41989          2.398269586e+10
219.1223                169.47469                 79.77572          2.398275109e+10
190.85367                 180.2422                 22.42025          2.398346899e+10
72.844                 82.73921                211.84592          2.398855013e+10
147.38977                149.69295                179.73582          2.398871584e+10
191.82756                189.18297                63.042946          2.399070442e+10
21.272366                 173.6295                 177.0083          2.399092538e+10
69.47485                71.225044                266.14206          2.399208548e+10
93.31112                 98.92409                146.49777          2.399313513e+10
17.658411                 67.68227                173.99834          2.399473733e+10
28.957949                 57.17894                151.39954          2.399556609e+10
107.4584                   229.83                96.285416           2.39957871e+10
40.5779                208.84238                157.44467          2.399697505e+10
129.92572                 93.50338                169.20476          2.399738947e+10
59.14108                202.97575                 49.07187          2.399772101e+10
149.57858                229.08434                 69.51611          2.399777626e+10
54.38188                 42.19252                170.58873          2.399799729e+10
42.37613                 87.00134                20.565815          2.399805255e+10
15.735836                229.18582                15.579945          2.399929588e+10
116.82689                215.01302                32.960606          2.399943403e+10
76.049644                 5.207106                178.29971          2.399971033e+10
205.76295                190.91217                 71.99704          2.399982086e+10
5.544296                52.235973                21.906864          2.400040111e+10
244.39835                 30.13131                104.88432          2.400114717e+10
63.731247                 219.4777                135.44115           2.40012577e+10
125.35873                153.32509               124.381096          2.400263937e+10
173.59024                66.400444                103.06671            2.4002667e+10
153.1848                25.668285                 0.090241          2.400479492e+10
27.92333                202.66049                12.149863          2.400551348e+10
46.715027                 79.18219                 151.9871          2.400860906e+10
107.861046                166.18083                110.81144          2.401187092e+10
244.10806                60.518612                60.404655          2.401518851e+10
49.777794                 79.51955                191.48735          2.401563089e+10
97.36618                164.22363                 170.9222          2.401778761e+10
143.98083                116.96137                 18.13723          2.402049761e+10
156.17719                215.65915                115.32585          2.402066354e+10
62.571404                  203.689                164.12529          2.402116133e+10
93.155334               112.359024                 97.29386          2.402138257e+10
240.00002                135.67429                69.586784          2.402381639e+10
82.75288                 72.35534                 245.1183          2.402625046e+10
128.5591                131.15219               103.357086          2.402685901e+10
233.22687                 0.516388                 120.9116          2.402774421e+10
247.62112                102.92936                 0.315705          2.402918273e+10
102.948395                138.92917                21.390985          2.402957004e+10
68.80845                 90.25168                204.13782          2.403001268e+10
107.263                204.21538               101.378235          2.403167267e+10
58.38934               106.407974                127.98043          2.403222603e+10
101.5851                216.04521                24.976513          2.403449492e+10
2.20609                108.96273                18.715637          2.403621057e+10
73.883675                229.62761                 148.5954          2.403637661e+10
104.18783               127.727455                112.51814          2.403787099e+10
91.910484                198.18822                161.50053          2.403792634e+10
31.51731                86.987434                48.339745            2.4038978e+10
54.540264                244.60025                 8.346938          2.403986364e+10
200.87715                 28.56853                159.90007          2.404152432e+10
28.12156                11.242497                55.306366          2.404241006e+10
222.55296                 97.62667                158.44627          2.404545503e+10
9.072255                122.34451                192.04314          2.404578723e+10
57.75242                168.30846                75.451645          2.404800204e+10
17.498613                188.34456                122.66296          2.404916489e+10
97.22618                23.611647                14.673819          2.404927564e+10
28.914207                223.82404                181.74309          2.404994015e+10
69.30411                199.09209                 38.05688          2.405160152e+10
43.120396                228.71352                 20.46726          2.405171228e+10
34.84426                 167.1764                124.88091          2.405232148e+10
41.863125                151.97392                 82.39706           2.40525984e+10
181.2374                115.28119                 51.47916          2.405453689e+10
45.05457                128.19092                204.19226           2.40560324e+10
176.87543                 82.01894                180.52122          2.405813735e+10
71.44933                 78.06191                 41.99556          2.405869132e+10
78.84389                 44.62068                199.53792          2.406024249e+10
114.83005                154.14578                164.77132          2.406157214e+10
118.02368                122.46092                116.42797          2.406173835e+10
149.4729                147.81259                129.19296          2.406351135e+10
57.884666                193.90172                30.550913          2.406495201e+10
5.755066                 55.22617                43.905777          2.406711316e+10
125.8136                 54.32054                139.45854          2.406733483e+10
247.77112                 32.73348                  54.5144          2.406777817e+10
128.80708               109.843765                 36.15177          2.406866488e+10
157.23524                137.96129                144.41519          2.406982873e+10
20.338215                251.18637                104.25949          2.407082636e+10
262.7242                 1.558824                26.519508          2.407149147e+10
120.44354                169.12038                 68.87942          2.407187946e+10
131.44557                144.20721                197.60382          2.407218431e+10
137.98494                 6.689617                125.95144          2.407298804e+10
201.67139                17.700136                148.26158          2.407326519e+10
199.25334                  74.0304                 60.66018          2.407376407e+10
16.463806                213.65933                139.29031           2.40743184e+10
61.743553                168.83966                65.831276          2.407542708e+10
26.602524                12.772821                12.361354          2.407564883e+10
20.660042                212.03314                 101.9601          2.407614776e+10
45.67307                109.22209                224.88017          2.407681302e+10
36.083534                268.19962                 84.50528          2.407686846e+10
170.14954                11.974661                183.06224          2.407875346e+10
214.35623                55.645363                24.406986          2.407897523e+10
113.74851                236.62589                 37.36025          2.407919701e+10
147.11763                119.67097                176.74304          2.408013958e+10
61.400215                 40.66315                270.40228          2.408047226e+10
10.647112                23.870554                225.46608          2.408119309e+10
42.409                19.769114                172.95126          2.408141489e+10
220.73238                12.307802                47.403847          2.408152579e+10
13.326033                283.60455                40.494183          2.408479754e+10
27.438732                257.88138                 2.480085          2.408995562e+10
212.88948                151.47813                63.997036          2.409095409e+10
8.21225                 79.01471                 83.48092          2.409112051e+10
236.08331                14.535365                130.13435          2.409295115e+10
129.35207                75.269325                237.54707          2.409572511e+10
75.70556                100.09498                141.05798           2.40975561e+10
231.92769                 8.611166                160.97978          2.409866586e+10
270.70166                 30.88354               100.316734          2.409994215e+10
147.73253                97.600464                181.95363          2.410149598e+10
40.2023                166.99316                  93.7079          2.410610256e+10
60.33252                260.96716               117.346054          2.411109865e+10
91.40787                167.34065                52.319626          2.411137624e+10
115.29005                181.63771                121.03823          2.411270872e+10
35.03457                 96.48036                23.641514          2.411343052e+10
83.84036                32.716766                 119.4387          2.411609578e+10
8.940584                180.31993                 89.99745          2.411692873e+10
167.77104                57.001766                 78.44748          2.411720639e+10
103.58161                 191.0933                 69.43819          2.411753958e+10
61.53759                 2.443281                76.420204          2.411765065e+10
6.589057                164.52501                126.60153          2.411892794e+10
102.52148                139.50575                41.698193          2.411942777e+10
123.06147                44.251595               112.204475          2.411964992e+10
115.60267                35.635574                82.470825          2.411976099e+10
71.01434                53.562634                 21.80901          2.412081623e+10
217.80615                19.167875                 72.11601          2.412181598e+10
188.26514                120.22749                159.12312          2.412231587e+10
129.282                81.630196                134.45285          2.412237141e+10
199.55309                123.50622                 99.10339           2.41224825e+10
55.116783                191.68488               102.121315          2.412253804e+10
23.21547                87.679565                245.07138          2.412475991e+10
162.48169                200.42888                  1.51555          2.412581537e+10
56.834854                 59.72094                270.16452          2.412598203e+10
177.52603                  37.8279               121.769684          2.412700977e+10
37.363434                35.636963                117.20709          2.412748198e+10
82.33289                   158.97                35.840065          2.412837089e+10
176.97691                 45.88877                151.47716          2.412881535e+10
50.85377                102.75282                253.26329          2.412898203e+10
11.01303                49.113167                119.18103          2.412987099e+10
173.87923                15.395391                181.98186          2.413303818e+10
99.57087                146.01628                134.75845          2.413348273e+10
15.939636                38.483265                55.699173          2.413487201e+10
39.66311                255.66098                132.81992          2.413514987e+10
196.66635                167.34702                18.077396          2.413681713e+10
56.049946                136.44122                100.03902           2.41368727e+10
25.59908                229.88167                103.79488          2.413787311e+10
189.09322                 69.23217                123.49197          2.414004081e+10
47.45201                249.73549                 35.34995          2.414042991e+10
22.057928                255.92479                 89.91049          2.414073563e+10
61.647507                209.05762                138.68524          2.414087459e+10
177.64738                 19.35982                11.763722          2.414131929e+10
244.74835                 84.03174                 53.52107          2.414190296e+10
25.99706                14.342785                124.12501          2.414209753e+10
80.12397                 244.9177                130.35916          2.414259783e+10
147.77478                94.254555                209.85544          2.414376526e+10
252.65514                 87.68903                104.28734          2.414637828e+10
181.63347                66.932915                40.949474          2.414737908e+10
93.74726                197.99286                118.29726          2.414990908e+10
127.729                168.29076                180.63844          2.415243934e+10
255.61389                  24.7786                126.23147          2.415466396e+10
90.062935                31.906322                241.34233          2.415533139e+10
34.838463                 74.06009                140.89528          2.415594321e+10
92.32675                44.343422                119.27901          2.415688879e+10
221.87619                140.87482                57.591644          2.415727816e+10
53.109867                47.760098                143.46982          2.415844629e+10
265.7802                108.89246                 8.501722           2.41600039e+10
97.75805                161.61954                157.57571          2.416017079e+10
75.81572                226.91074                 99.63831          2.416247958e+10
159.14285                 74.02052                183.73265          2.416334196e+10
237.6654               108.648705                22.020267          2.416362015e+10
5.211011                208.36691                39.190838          2.416540065e+10
230.34163                  23.9684                 152.5502          2.416567887e+10
91.31178                 9.983486                46.456547          2.416573451e+10
178.59096                220.11868                  26.4866          2.416579016e+10
61.066643                 68.53363                111.01573          2.416829426e+10
95.37982                 41.76136                 257.8655          2.416974119e+10
3.097329                 41.06827                194.90239          2.417052034e+10
37.880207                101.49217                203.70839          2.417085427e+10
168.12022                30.998693                133.14023          2.417263531e+10
189.45538               120.877075                132.62756          2.417369287e+10
34.529575                195.22993                 69.42295          2.417424949e+10
109.9324                 77.02978                71.930305          2.417508446e+10
0.350127                237.34703                83.097404          2.417703282e+10
209.65173                151.20581                52.075302          2.417719983e+10
33.52272                144.39731                 153.7723          2.417892566e+10
229.5838                13.363441                47.201942          2.418031755e+10
61.888092                104.05003                 234.5219          2.418532902e+10
62.343327                232.09953                  13.1544          2.418658205e+10
57.663555                 84.56937                116.89437          2.418716682e+10
192.67502                183.29681                87.134796          2.418816932e+10
150.11691                192.22131                69.071754          2.418906046e+10
92.35316                76.577385                203.64937          2.418972884e+10
190.88222                 71.22115                117.09303          2.419039723e+10
163.21059                186.57765                 91.79237          2.419507652e+10
133.7394                 170.5052                 67.90129          2.419730507e+10
6.98441                 25.12043                  47.6496           2.41986423e+10
145.03421                 38.36821                187.91064          2.419875374e+10
39.231335                180.00739                193.87885          2.419997961e+10
36.395687                120.83413                254.04724          2.420153989e+10
103.64982                240.30826                 66.14963          2.420192997e+10
