  0.128905E-01  0.146992E+08  0.146789E+08 -0.213984E+04 -0.338663E+04
  0.142462E-01  0.140408E+08  0.140170E+08 -0.160203E+04 -0.248586E+04
  0.157445E-01  0.133443E+08  0.133168E+08 -0.153627E+04 -0.209963E+04
  0.174004E-01  0.126112E+08  0.125795E+08 -0.881700E+03 -0.150811E+04
  0.192304E-01  0.118443E+08  0.118082E+08 -0.723276E+03 -0.134427E+04
  0.212528E-01  0.110486E+08  0.110081E+08 -0.703752E+03 -0.968401E+03
  0.234880E-01  0.102319E+08  0.101871E+08 -0.531757E+03 -0.682788E+03
  0.259583E-01  0.940553E+07  0.935721E+07 -0.362373E+03 -0.510009E+03
  0.286883E-01  0.858499E+07  0.853408E+07 -0.312359E+03 -0.375495E+03
  0.317055E-01  0.778943E+07  0.773748E+07 -0.185513E+03 -0.276554E+03
  0.350400E-01  0.704057E+07  0.698964E+07 -0.156978E+03 -0.198032E+03
  0.387252E-01  0.635978E+07  0.631227E+07 -0.118885E+03 -0.176052E+03
  0.427980E-01  0.576323E+07  0.572155E+07 -0.724999E+02 -0.134078E+03
  0.472991E-01  0.525564E+07  0.522166E+07 -0.744745E+02 -0.853848E+02
  0.522736E-01  0.482445E+07  0.479885E+07 -0.573909E+02 -0.566172E+02
  0.577712E-01  0.443831E+07  0.442003E+07 -0.283608E+02 -0.478385E+02
  0.638471E-01  0.405465E+07  0.404082E+07 -0.233860E+02 -0.355848E+02
  0.705619E-01  0.363887E+07  0.362570E+07 -0.240893E+02 -0.307606E+02
  0.779830E-01  0.318980E+07  0.317441E+07 -0.136823E+02 -0.169790E+02
  0.861845E-01  0.275271E+07  0.273502E+07 -0.399764E+01 -0.140654E+02
  0.952486E-01  0.239571E+07  0.237877E+07 -0.600650E+01 -0.885452E+01
  0.105266E+00  0.214814E+07  0.213552E+07 -0.418106E+01 -0.815046E+01
  0.116337E+00  0.195507E+07  0.194701E+07 -0.292653E+01 -0.565401E+01
  0.128572E+00  0.172818E+07  0.172110E+07 -0.203175E+01 -0.423503E+01
  0.142094E+00  0.146786E+07  0.145927E+07 -0.674562E+00 -0.303161E+01
  0.157038E+00  0.126713E+07  0.125921E+07 -0.261095E+00 -0.225879E+01
  0.173554E+00  0.113776E+07  0.113252E+07 -0.600863E+00 -0.134057E+01
  0.191807E+00  0.988992E+06  0.984193E+06 -0.861880E+00 -0.115575E+01
  0.211980E+00  0.840189E+06  0.835251E+06 -0.399010E+00 -0.790806E+00
  0.234274E+00  0.741286E+06  0.737688E+06 -0.350135E+00 -0.542054E+00
  0.258913E+00  0.636152E+06  0.632765E+06 -0.242050E+00 -0.265731E+00
  0.286143E+00  0.549006E+06  0.546144E+06 -0.248202E+00 -0.272638E+00
  0.316237E+00  0.473361E+06  0.470894E+06 -0.129933E+00 -0.160388E+00
  0.349495E+00  0.406857E+06  0.404750E+06 -0.108732E+00 -0.171475E+00
  0.386252E+00  0.348782E+06  0.346948E+06 -0.556171E-01 -0.109654E+00
  0.426875E+00  0.299321E+06  0.297772E+06 -0.405310E-01 -0.828758E-01
  0.471770E+00  0.255971E+06  0.254640E+06 -0.281078E-01 -0.368390E-01
  0.521386E+00  0.218676E+06  0.217537E+06 -0.189885E-01 -0.370806E-01
  0.576221E+00  0.186605E+06  0.185634E+06 -0.142025E-01 -0.316157E-01
  0.636822E+00  0.159028E+06  0.158201E+06 -0.995929E-02 -0.180135E-01
  0.703798E+00  0.135358E+06  0.134654E+06 -0.706110E-02 -0.987067E-02
  0.777817E+00  0.115075E+06  0.114477E+06 -0.490681E-02 -0.122768E-01
  0.859620E+00  0.977212E+05  0.972134E+05 -0.340324E-02 -0.212924E-02
  0.950027E+00  0.828971E+05  0.824664E+05 -0.236409E-02 -0.428993E-02
  0.104994E+01  0.702497E+05  0.698847E+05 -0.164057E-02 -0.279265E-02
  0.116037E+01  0.594747E+05  0.591657E+05 -0.113711E-02 -0.168984E-02
  0.128240E+01  0.503056E+05  0.500443E+05 -0.787458E-03 -0.431195E-03
  0.141727E+01  0.425131E+05  0.422923E+05 -0.544837E-03 -0.128472E-03
  0.156633E+01  0.358973E+05  0.357109E+05 -0.376670E-03 -0.372199E-03
  0.173106E+01  0.302871E+05  0.301298E+05 -0.260191E-03 -0.697107E-03
  0.191312E+01  0.255341E+05  0.254015E+05 -0.179592E-03 -0.547601E-03
  0.211432E+01  0.215112E+05  0.213994E+05 -0.123872E-03 -0.302345E-03
  0.233669E+01  0.181092E+05  0.180152E+05 -0.853782E-04 -0.758748E-04
  0.258244E+01  0.152350E+05  0.151558E+05 -0.588073E-04 -0.164326E-03
  0.285404E+01  0.128085E+05  0.127420E+05 -0.404785E-04 -0.298828E-04
  0.315420E+01  0.107618E+05  0.107059E+05 -0.278451E-04 -0.893673E-04
  0.348593E+01  0.903680E+04  0.898983E+04 -0.191433E-04  0.265566E-04
  0.385255E+01  0.758402E+04  0.754459E+04 -0.131535E-04 -0.371327E-04
  0.425773E+01  0.636131E+04  0.632823E+04 -0.903283E-05 -0.360643E-04
  0.470552E+01  0.533293E+04  0.530518E+04 -0.619985E-05 -0.166648E-04
  0.520040E+01  0.446848E+04  0.444521E+04 -0.425318E-05 -0.525346E-05
  0.574733E+01  0.374230E+04  0.372280E+04 -0.291628E-05  0.103141E-04
  0.635178E+01  0.313266E+04  0.311632E+04 -0.199867E-05 -0.780541E-05
  0.701980E+01  0.262117E+04  0.260748E+04 -0.136918E-05  0.591178E-05
  0.775808E+01  0.219225E+04  0.218078E+04 -0.937545E-06 -0.150609E-05
  0.857401E+01  0.183272E+04  0.182312E+04 -0.641705E-06  0.309066E-06
  0.947575E+01  0.153152E+04  0.152348E+04 -0.439033E-06 -0.276770E-05
  0.104723E+02  0.127932E+04  0.127259E+04 -0.300256E-06 -0.984259E-06
  0.115737E+02  0.106826E+04  0.106262E+04 -0.205269E-06 -0.754658E-06
  0.127909E+02  0.891677E+03  0.886950E+03 -0.140278E-06 -0.774286E-06
  0.141362E+02  0.744014E+03  0.740050E+03 -0.958289E-07 -0.801551E-06
  0.156229E+02  0.620595E+03  0.617270E+03 -0.654420E-07  0.104129E-07
  0.172659E+02  0.517470E+03  0.514677E+03 -0.446750E-07  0.277300E-06
  0.190818E+02  0.431344E+03  0.428996E+03 -0.304883E-07 -0.414347E-07
  0.210887E+02  0.359434E+03  0.357457E+03 -0.207997E-07 -0.217331E-07
  0.233066E+02  0.299418E+03  0.297750E+03 -0.141853E-07 -0.217710E-08
  0.257577E+02  0.249346E+03  0.247936E+03 -0.967131E-08  0.629592E-07
  0.284667E+02  0.207585E+03  0.206389E+03 -0.659169E-08  0.200611E-07
  0.314606E+02  0.172765E+03  0.171748E+03 -0.449130E-08  0.746272E-07
  0.347693E+02  0.143743E+03  0.142874E+03 -0.305920E-08 -0.684264E-07
  0.384260E+02  0.119561E+03  0.118816E+03 -0.208311E-08  0.175588E-07
  0.424673E+02  0.994162E+02  0.987737E+02 -0.141799E-08 -0.359274E-07
  0.469337E+02  0.826411E+02  0.820838E+02 -0.964925E-09  0.211686E-07
  0.518697E+02  0.686749E+02  0.681881E+02 -0.656394E-09  0.122716E-08
