86.0 166.0 2.92519211382e-08
86.0 174.0 3.817061941e-09
86.0 182.0 -9.80428029728e-09
86.0 190.0 4.83671302125e-09
86.0 198.0 -4.30114234416e-09

94.0 46.0 3.89372915034e-07
94.0 54.0 4.02924454241e-07
94.0 62.0 3.90900768708e-07
94.0 70.0 4.41932330288e-07
94.0 78.0 4.59557574421e-07
94.0 86.0 5.20458167924e-07
94.0 94.0 5.86925732556e-07
94.0 102.0 4.5599743628e-07
94.0 110.0 3.4721643637e-07
94.0 118.0 2.73879315713e-07
94.0 126.0 2.20496069947e-07
94.0 134.0 1.69673090803e-07
94.0 142.0 1.1323321347e-07
94.0 150.0 7.41523123427e-08
94.0 158.0 5.38458548446e-08
94.0 166.0 3.69195053309e-08
94.0 174.0 8.48802132381e-09
94.0 182.0 -1.1440315637e-08
94.0 190.0 9.28213147224e-09
94.0 198.0 -4.15308667089e-09

102.0 46.0 2.95714282371e-07
102.0 54.0 3.26513181175e-07
102.0 62.0 3.18969766389e-07
102.0 70.0 3.43167991078e-07
102.0 78.0 3.38051105147e-07
102.0 86.0 3.91866362884e-07
102.0 94.0 4.5599743628e-07
102.0 102.0 4.99332900712e-07
102.0 110.0 3.91862798689e-07
102.0 118.0 3.12877873588e-07
102.0 126.0 2.5170479217e-07
102.0 134.0 1.96015608706e-07
102.0 142.0 1.36278232644e-07
102.0 150.0 9.95191678677e-08
102.0 158.0 8.0706935937e-08
102.0 166.0 5.58786547829e-08
102.0 174.0 2.6116478389e-08
102.0 182.0 8.26514605636e-09
102.0 190.0 1.99280396729e-08
102.0 198.0 1.09617205975e-08

110.0 46.0 1.65620304954e-07
110.0 54.0 1.92829557943e-07
110.0 62.0 1.9746417394e-07
110.0 70.0 2.15697236476e-07
110.0 78.0 2.25362561511e-07
110.0 86.0 2.79345647082e-07
110.0 94.0 3.4721643637e-07
110.0 102.0 3.91862798689e-07
110.0 110.0 4.34091552038e-07
110.0 118.0 3.52593177685e-07
110.0 126.0 2.81870781132e-07
110.0 134.0 2.18394911957e-07
110.0 142.0 1.60094374022e-07
110.0 150.0 1.10442967334e-07
110.0 158.0 8.45627878588e-08
110.0 166.0 5.51311938002e-08
110.0 174.0 2.97285738112e-08
110.0 182.0 1.5152351531e-08
110.0 190.0 2.29962767665e-08
110.0 198.0 1.66933932702e-08

118.0 46.0 1.18262452638e-07
118.0 54.0 1.5712883745e-07
118.0 62.0 1.48099161328e-07
118.0 70.0 1.5275618373e-07
118.0 78.0 1.62194270648e-07
118.0 86.0 2.17131848441e-07
118.0 94.0 2.73879315713e-07
118.0 102.0 3.12877873588e-07
118.0 110.0 3.52593177685e-07
118.0 118.0 3.96912734032e-07
118.0 126.0 3.22947993141e-07
118.0 134.0 2.54773103404e-07
118.0 142.0 1.98259694148e-07
118.0 150.0 1.42132267917e-07
118.0 158.0 1.09060849897e-07
118.0 166.0 7.52260436402e-08
118.0 174.0 4.63112914321e-08
118.0 182.0 2.49191481049e-08
118.0 190.0 3.03266546759e-08
118.0 198.0 2.00396164138e-08

126.0 46.0 9.31841212811e-08
126.0 54.0 1.35164940848e-07
126.0 62.0 1.2104193964e-07
126.0 70.0 1.31039333576e-07
126.0 78.0 1.26649867436e-07
126.0 86.0 1.77213580608e-07
126.0 94.0 2.20496069947e-07
126.0 102.0 2.5170479217e-07
126.0 110.0 2.81870781132e-07
126.0 118.0 3.22947993141e-07
126.0 126.0 3.61663144674e-07
126.0 134.0 2.92581891582e-07
126.0 142.0 2.37844339304e-07
126.0 150.0 1.77750176718e-07
126.0 158.0 1.41996494277e-07
126.0 166.0 9.60806553204e-08
126.0 174.0 6.07141211623e-08
126.0 182.0 4.32511540143e-08
126.0 190.0 3.9811440612e-08
126.0 198.0 2.88395356002e-08

134.0 46.0 7.23975257546e-08
134.0 54.0 9.36523466563e-08
134.0 62.0 9.05585378434e-08
134.0 70.0 9.61466306377e-08
134.0 78.0 9.53890412374e-08
134.0 86.0 1.31540336104e-07
134.0 94.0 1.69673090803e-07
134.0 102.0 1.96015608706e-07
134.0 110.0 2.18394911957e-07
134.0 118.0 2.54773103404e-07
134.0 126.0 2.92581891582e-07
134.0 134.0 3.19349136738e-07
134.0 142.0 2.64708894131e-07
134.0 150.0 2.05793183306e-07
134.0 158.0 1.62607947829e-07
134.0 166.0 1.15694168929e-07
134.0 174.0 8.11551752767e-08
134.0 182.0 6.18568411097e-08
134.0 190.0 5.10836953536e-08
134.0 198.0 3.89077974502e-08

142.0 46.0 5.68917303991e-08
142.0 54.0 7.8626220351e-08
142.0 62.0 7.843625201e-08
142.0 70.0 6.7804425323e-08
142.0 78.0 5.67962556671e-08
142.0 86.0 8.16417016577e-08
142.0 94.0 1.1323321347e-07
142.0 102.0 1.36278232644e-07
142.0 110.0 1.60094374022e-07
142.0 118.0 1.98259694148e-07
142.0 126.0 2.37844339304e-07
142.0 134.0 2.64708894131e-07
142.0 142.0 2.99797610435e-07
142.0 150.0 2.35122322236e-07
142.0 158.0 1.90864333292e-07
142.0 166.0 1.47801762666e-07
142.0 174.0 1.0301529146e-07
142.0 182.0 7.73589189412e-08
142.0 190.0 5.86448744359e-08
142.0 198.0 4.67649849416e-08

150.0 46.0 3.83289356906e-08
150.0 54.0 6.33823434913e-08
150.0 62.0 5.8538341208e-08
150.0 70.0 4.39091450403e-08
150.0 78.0 3.68407221059e-08
150.0 86.0 5.76892312137e-08
150.0 94.0 7.41523123427e-08
150.0 102.0 9.95191678677e-08
150.0 110.0 1.10442967334e-07
150.0 118.0 1.42132267917e-07
150.0 126.0 1.77750176718e-07
150.0 134.0 2.05793183306e-07
150.0 142.0 2.35122322236e-07
150.0 150.0 2.5744881862e-07
150.0 158.0 2.09186448725e-07
150.0 166.0 1.66970178774e-07
150.0 174.0 1.20165369103e-07
150.0 182.0 9.14901332278e-08
150.0 190.0 6.85756914841e-08
150.0 198.0 5.33279059404e-08

158.0 46.0 7.00738591907e-09
158.0 54.0 2.88434702955e-08
158.0 62.0 3.54737933833e-08
158.0 70.0 2.64667593943e-08
158.0 78.0 2.77069236413e-08
158.0 86.0 4.17384881812e-08
158.0 94.0 5.38458548446e-08
158.0 102.0 8.0706935937e-08
158.0 110.0 8.45627878588e-08
158.0 118.0 1.09060849897e-07
158.0 126.0 1.41996494277e-07
158.0 134.0 1.62607947829e-07
158.0 142.0 1.90864333292e-07
158.0 150.0 2.09186448725e-07
158.0 158.0 2.31782003789e-07
158.0 166.0 1.91594328867e-07
158.0 174.0 1.44049846117e-07
158.0 182.0 1.17122312024e-07
158.0 190.0 9.33388775556e-08
158.0 198.0 7.2159681524e-08

166.0 46.0 -7.4272784466e-09
166.0 54.0 1.21534423061e-08
166.0 62.0 1.92251091742e-08
166.0 70.0 1.31362300275e-08
166.0 78.0 1.91123159953e-08
166.0 86.0 2.92519211382e-08
166.0 94.0 3.69195053309e-08
166.0 102.0 5.58786547829e-08
166.0 110.0 5.51311938002e-08
166.0 118.0 7.52260436402e-08
166.0 126.0 9.60806553204e-08
166.0 134.0 1.15694168929e-07
166.0 142.0 1.47801762666e-07
166.0 150.0 1.66970178774e-07
166.0 158.0 1.91594328867e-07
166.0 166.0 2.1521783508e-07
166.0 174.0 1.67464383001e-07
166.0 182.0 1.34631704715e-07
166.0 190.0 1.08407669621e-07
166.0 198.0 8.4382613778e-08

174.0 46.0 -2.00382457848e-08
174.0 54.0 -1.34948017062e-08
174.0 62.0 -4.55164211745e-09
174.0 70.0 -1.04758824003e-08
174.0 78.0 2.42875554452e-09
174.0 86.0 3.817061941e-09
174.0 94.0 8.48802132381e-09
174.0 102.0 2.6116478389e-08
174.0 110.0 2.97285738112e-08
174.0 118.0 4.63112914321e-08
174.0 126.0 6.07141211623e-08
174.0 134.0 8.11551752767e-08
174.0 142.0 1.0301529146e-07
174.0 150.0 1.20165369103e-07
174.0 158.0 1.44049846117e-07
174.0 166.0 1.67464383001e-07
174.0 174.0 1.86725301361e-07
174.0 182.0 1.52842940597e-07
174.0 190.0 1.2737905105e-07
174.0 198.0 1.02963604458e-07

182.0 46.0 -4.24220124224e-08
182.0 54.0 -2.64014685765e-08
182.0 62.0 -2.06107524691e-08
182.0 70.0 -2.86561730338e-08
182.0 78.0 -1.12900926108e-08
182.0 86.0 -9.80428029728e-09
182.0 94.0 -1.1440315637e-08
182.0 102.0 8.26514605636e-09
182.0 110.0 1.5152351531e-08
182.0 118.0 2.49191481049e-08
182.0 126.0 4.32511540143e-08
182.0 134.0 6.18568411097e-08
182.0 142.0 7.73589189412e-08
182.0 150.0 9.14901332278e-08
182.0 158.0 1.17122312024e-07
182.0 166.0 1.34631704715e-07
182.0 174.0 1.52842940597e-07
182.0 182.0 1.77108946772e-07
182.0 190.0 1.50644128403e-07
182.0 198.0 1.19374815735e-07

190.0 46.0 -3.3545860125e-08
190.0 54.0 -2.70397316963e-08
190.0 62.0 -1.44980191269e-08
190.0 70.0 -1.35261339347e-08
190.0 78.0 3.34801338536e-09
190.0 86.0 4.83671302125e-09
190.0 94.0 9.28213147224e-09
190.0 102.0 1.99280396729e-08
190.0 110.0 2.29962767665e-08
190.0 118.0 3.03266546759e-08
190.0 126.0 3.9811440612e-08
190.0 134.0 5.10836953536e-08
190.0 142.0 5.86448744359e-08
190.0 150.0 6.85756914841e-08
190.0 158.0 9.33388775556e-08
190.0 166.0 1.08407669621e-07
190.0 174.0 1.2737905105e-07
190.0 182.0 1.50644128403e-07
190.0 190.0 1.7394182954e-07
190.0 198.0 1.38279943691e-07

198.0 46.0 -1.10252678456e-08
198.0 54.0 -1.45226491158e-08
198.0 62.0 -1.63435712301e-08
198.0 70.0 -1.72329092777e-08
198.0 78.0 -1.01967749881e-08
198.0 86.0 -4.30114234416e-09
198.0 94.0 -4.15308667089e-09
198.0 102.0 1.09617205975e-08
198.0 110.0 1.66933932702e-08
198.0 118.0 2.00396164138e-08
198.0 126.0 2.88395356002e-08
198.0 134.0 3.89077974502e-08
198.0 142.0 4.67649849416e-08
198.0 150.0 5.33279059404e-08
198.0 158.0 7.2159681524e-08
198.0 166.0 8.4382613778e-08
198.0 174.0 1.02963604458e-07
198.0 182.0 1.19374815735e-07
198.0 190.0 1.38279943691e-07
198.0 198.0 1.51994552993e-07

