-0.0295033   -0.101053
-0.0484064   -0.0639742
-0.0560446   -0.0378923
-0.0909251   -0.0899509
-0.0464326   -0.0257438
-0.0417196   -0.0381641
-0.0798031   -0.0240584
-0.0589192   -0.089498
-0.0836403   -0.0565408
-0.0289251   -0.0818305
-0.0843207   -0.0420496
0.00172632   -0.0644355
-0.0449118   -0.0764416
-0.0739782   -0.0464452
-0.0244763   -0.0558929
-0.0341422   -0.0281748
-0.027941   -0.0679763
-0.0248186   -0.0448706
-0.0371881   -0.0841914
-0.0285735   -0.0691861
-0.0765799   -0.0731772
-0.0759399   -0.0621924
-0.0765058   -0.0772205
-0.0837761   -0.0719356
-0.0733486   -0.0942539
-0.0804482   -0.0900454
-0.0280372   -0.0594526
-0.0269577   -0.0765576
-0.0392788   -0.041575
-0.0676894   -0.0863577
-0.0818992   -0.0637019
-0.0579966   -0.0798652
-0.0419152   -0.0304869
-0.0951408   -0.0873485
-0.0800964   -0.0818616
-0.03488   -0.0769763
-0.0359637   -0.0357499
-0.0122265   -0.0800138
-0.0871523   -0.0635502
-0.00316597   -0.0633079
-0.0834933   -0.059096
-0.0876911   -0.0554415
-0.069098   -0.0933154
-0.0896769   -0.0689047
0.00143665   -0.073427
-0.0614159   -0.0965894
-0.000233359   -0.0716922
-0.0395713   -0.031891
-0.092941   -0.0571116
-0.0699001   -0.0562069
-0.0303871   -0.0536665
-0.066508   -0.035031
-0.0700912   -0.0806675
-0.00599971   -0.0805482
-0.0743616   -0.0798482
-0.083275   -0.0338078
-0.0365629   -0.0265702
-0.042661   -0.0451627
0.00229577   -0.088668
-0.041827   -0.0352556
-0.0223629   -0.0743889
-0.0835139   -0.0717821
-0.0712248   -0.0738687
-0.0880813   -0.0456715
-0.0197688   -0.0772945
-0.0859512   -0.0349035
-0.0902532   -0.063032
-0.0805017   -0.0822288
-0.0814629   -0.0298692
-0.0605809   -0.0739489
-0.066281   -0.0730412
-0.0842423   -0.0903285
-0.0226501   -0.0842306
-0.0459402   -0.044764
-0.0848422   -0.0836578
-0.0672996   -0.0821936
-0.0760354   -0.03066
-0.0392442   -0.029436
-0.0427396   -0.0494024
-0.0236422   -0.0529317
-0.0900452   -0.0849022
-0.0616358   -0.0744095
-0.0449912   -0.101025
-0.018869   -0.0926814
-0.0796181   -0.0789047
-0.076531   -0.0778567
-0.0606161   -0.0367221
-0.0685777   -0.0470309
-0.0893526   -0.081564
0.00555778   -0.0764168
-0.0479421   -0.0493409
-0.0122535   -0.0884914
-0.054444   -0.0354646
0.00411004   -0.0626682
-0.031016   -0.100423
-0.0299781   -0.0830457
-0.0570695   -0.0631116
-0.0872357   -0.0829243
-0.055952   -0.0606024
-0.0837027   -0.0586995
-0.0141188   -0.0731094
-0.0807993   -0.0762174
-0.0282416   -0.0935944
-0.0735411   -0.0652373
-0.0268623   -0.0997136
-0.0895353   -0.0699838
-0.0263807   -0.0857391
-0.09215   -0.0528823
-0.0491652   -0.0726759
-0.0323288   -0.0714693
-0.043037   -0.0755291
-0.0496468   -0.0498601
-0.0494965   -0.0416753
-0.0366675   -0.0293586
-0.0822986   -0.0878089
-0.0605791   -0.0921587
-0.0369333   -0.0459634
-0.0764479   -0.047167
-0.0843205   -0.0518127
-0.0566634   -0.0328158
-0.046578   -0.0301846
-0.0075894   -0.0614794
-0.0511847   -0.0969488
-0.0871782   -0.100044
-0.0579747   -0.044502
-0.0706115   -0.0358706
-0.0364933   -0.0463423
-0.0760599   -0.0329864
-0.0778426   -0.0605988
-0.0333357   -0.0804524
-0.086219   -0.0748277
-0.0306683   -0.0477105
-0.0258974   -0.064921
-0.017757   -0.0840895
-0.0904273   -0.0309884
0.0103909   -0.0902704
-0.0251444   -0.0309087
-0.0140016   -0.0899942
-0.0787939   -0.0727409
-0.00628358   -0.0765617
-0.049816   -0.0398622
-0.079843   -0.0655566
-0.0637928   -0.0584539
-0.0340155   -0.100381
-0.0931189   -0.0376956
-0.0729571   -0.0723736
-0.0308417   -0.0281571
-0.0172109   -0.0668692
-0.0789441   -0.0889778
-0.0654125   -0.090087
-0.00473787   -0.0603645
-0.0387036   -0.050759
-0.0855442   -0.0634264
-0.031186   -0.0882442
-0.0573984   -0.0374034
-0.0604467   -0.0645453
-0.0576102   -0.0794554
-0.0165497   -0.0873031
-0.0151943   -0.0850689
-0.0519915   -0.0735289
-0.0533435   -0.0345627
-0.0841837   -0.0560892
-0.0749256   -0.0621653
-0.0324925   -0.0769126
-0.0356894   -0.0524876
-0.0554452   -0.0471575
-0.0691601   -0.0252145
-0.0130831   -0.0892371
-0.035652   -0.0984053
-0.0402302   -0.0256353
-0.0919666   -0.0287223
-0.0807126   -0.0785307
-0.0624513   -0.0463783
-0.074017   -0.0496452
-0.0751363   -0.0919362
-0.0617251   -0.0255414
-0.0467858   -0.0898078
-0.091045   -0.0855425
-0.0602098   -0.0506604
-0.0457516   -0.0854654
-0.0729564   -0.0230886
-0.000157533   -0.0662213
-0.0437167   -0.0629193
-0.0110803   -0.0675733
-0.0314259   -0.0572313
-0.0586619   -0.0761339
-0.0833307   -0.0343581
-0.0601439   -0.0997472
-0.0731805   -0.0326546
-0.055336   -0.0813866
-0.0318339   -0.0681395
-0.0241328   -0.0381518
0.00289492   -0.0682253
-0.0765485   -0.0298876
-0.0236504   -0.0569657
-0.0468316   -0.0249433
-0.0232358   -0.0329243
-0.0414964   -0.0289759
-0.0879479   -0.0903374
-0.0940084   -0.0724479
-0.0387534   -0.0651872
-0.0235604   -0.0462531
-0.100082   -0.0902311
-0.083212   -0.0628939
