# step Omega_matter_LCDM H0 rs  log(Likelihood) log(Prior)  log(Posterior)
    35  0.1954743105  78.7601139223  140.9891019249  -4.4749169870  -6.4029575388 -10.8778745258
    36  0.2492104294  54.2451166676  152.5640511198  -176.7795192894  -6.3533169435 -183.1328362329
    37  0.3945301486  52.4637351719  153.5386517681  -134.0722563311  -6.4102912457 -140.4825475767
    38  0.2101685879  68.4604293580  164.6550933796  -7.2905501223  -7.7321955335 -15.0227456558
    39  0.2846493203  74.9573905483  138.9556748152  -0.8538900258  -6.5500363479 -7.4039263737
    40  0.1564805432  61.4567100705  175.7737660767  -9.3710615513  -10.2904899214 -19.6615514726
    41  0.2363433798  77.0935689365  137.9173068050  -1.4411076153  -6.6410902991 -8.0821979144
    42  0.4021404793  50.0365239282  150.4984344004  -232.4957653401  -6.2639624145 -238.7597277546
    43  0.3320054173  71.1538001190  155.5437718069  -20.4960659240  -6.5573822990 -27.0534482230
    44  0.3061859698  68.7455399906  147.4709505861  -1.8781239674  -6.2100957981 -8.0882197655
    45  0.1954743105  78.7601139223  140.9891019249  -4.4749169870  -6.4029575388 -10.8778745258
    46  0.2492104294  54.2451166676  152.5640511198  -176.7795192894  -6.3533169435 -183.1328362329
    47  0.3747803547  58.3673979962  154.1720124689  -35.5788864723  -6.4524090563 -42.0312955286
    48  0.2101685879  68.4604293580  164.6550933796  -7.2905501223  -7.7321955335 -15.0227456558
    49  0.3296901992  72.9655992488  139.9238581746  -1.5470227499  -6.4748504005 -8.0218731504
    50  0.1564805432  61.4567100705  175.7737660767  -9.3710615513  -10.2904899214 -19.6615514726
    51  0.2398851727  76.9491429090  137.6510990696  -1.3842610635  -6.6661703578 -8.0504314213
    52  0.3314035654  51.9831842652  151.4538735194  -200.9966782491  -6.2999893018 -207.2966675509
    53  0.3507654978  65.5459851663  154.9421504553  -2.2295540993  -6.5090268488 -8.7385809481
    54  0.3061859698  68.7455399906  147.4709505861  -1.8781239674  -6.2100957981 -8.0882197655
    55  0.1954743105  78.7601139223  140.9891019249  -4.4749169870  -6.4029575388 -10.8778745258
    56  0.2492104294  54.2451166676  152.5640511198  -176.7795192894  -6.3533169435 -183.1328362329
    57  0.3902402506  60.6427918530  155.1407827714  -12.3946937310  -6.5245917322 -18.9192854632
    58  0.2101685879  68.4604293580  164.6550933796  -7.2905501223  -7.7321955335 -15.0227456558
    59  0.3248075958  73.1821802648  139.8002906885  -1.4269841583  -6.4839244113 -7.9109085696
    60  0.1358565073  61.5285200449  177.5941627342  -12.4077565859  -10.8271160155 -23.2348726014
    61  0.2398851727  76.9491429090  137.6510990696  -1.3842610635  -6.6661703578 -8.0504314213
    62  0.3314035654  51.9831842652  151.4538735194  -200.9966782491  -6.2999893018 -207.2966675509
    63  0.3446257881  66.3086038381  154.9112561578  -2.4714177900  -6.5066414184 -8.9780592083
    64  0.2655505525  68.6248786134  154.7434339602  -1.1693503037  -6.4938501679 -7.6632004716
    65  0.2021706737  80.6955930184  136.8775652607  -3.8402297341  -6.7430681789 -10.5832979130
    66  0.2805667490  58.2095367017  153.3354123809  -70.1836678971  -6.3976261938 -76.5812940908
    67  0.3902402506  60.6427918530  155.1407827714  -12.3946937310  -6.5245917322 -18.9192854632
    68  0.2101685879  68.4604293580  164.6550933796  -7.2905501223  -7.7321955335 -15.0227456558
    69  0.3277217525  72.1714584889  142.0222754177  -1.5343520358  -6.3440692309 -7.8784212667
    70  0.1358565073  61.5285200449  177.5941627342  -12.4077565859  -10.8271160155 -23.2348726014
    71  0.2398851727  76.9491429090  137.6510990696  -1.3842610635  -6.6661703578 -8.0504314213
    72  0.3314035654  51.9831842652  151.4538735194  -200.9966782491  -6.2999893018 -207.2966675509
    73  0.3410737231  65.8595116692  154.8238758351  -1.9163295793  -6.4999462269 -8.4162758062
    74  0.2295089631  70.9321028484  154.6285801839  -3.2978142828  -6.4852584528 -9.7830727356
    75  0.2021706737  80.6955930184  136.8775652607  -3.8402297341  -6.7430681789 -10.5832979130
    76  0.2798820648  58.2252401896  153.4501905987  -69.5368054727  -6.4047279383 -75.9415334110
    77  0.3902402506  60.6427918530  155.1407827714  -12.3946937310  -6.5245917322 -18.9192854632
    78  0.2101685879  68.4604293580  164.6550933796  -7.2905501223  -7.7321955335 -15.0227456558
    79  0.3541808107  70.7322741454  143.3390071248  -2.3402653438  -6.2844897867 -8.6247551304
    80  0.1358565073  61.5285200449  177.5941627342  -12.4077565859  -10.8271160155 -23.2348726014
    81  0.2769589142  73.2663438210  138.4114907797  -3.3989635808  -6.5964109280 -9.9953745088
    82  0.3390739253  58.2970411879  148.7211485877  -74.8168887952  -6.2212301959 -81.0381189911
    83  0.3328654659  62.8079651204  162.0162254822  -1.6334300929  -7.3065403206 -8.9399704134
    84  0.2295089631  70.9321028484  154.6285801839  -3.2978142828  -6.4852584528 -9.7830727356
    85  0.2099534207  77.9160930728  141.9309779395  -3.9516341688  -6.3488430046 -10.3004771733
    86  0.2798820648  58.2252401896  153.4501905987  -69.5368054727  -6.4047279383 -75.9415334110
    87  0.3902402506  60.6427918530  155.1407827714  -12.3946937310  -6.5245917322 -18.9192854632
    88  0.2153866663  69.1272926409  161.9499166919  -6.1275750563  -7.2967414514 -13.4243165077
    89  0.3407425782  70.7538134474  144.5558969888  -2.0027451984  -6.2448436757 -8.2475888741
    90  0.1684158054  61.4151531769  174.7202908343  -8.0020223054  -9.9950787172 -17.9971010226
    91  0.2745213446  73.1024838762  139.3433481071  -2.8728666027  -6.5188056691 -9.3916722718
    92  0.3390739253  58.2970411879  148.7211485877  -74.8168887952  -6.2212301959 -81.0381189911
    93  0.3328654659  62.8079651204  162.0162254822  -1.6334300929  -7.3065403206 -8.9399704134
    94  0.2295089631  70.9321028484  154.6285801839  -3.2978142828  -6.4852584528 -9.7830727356
    95  0.2099534207  77.9160930728  141.9309779395  -3.9516341688  -6.3488430046 -10.3004771733
    96  0.2798820648  58.2252401896  153.4501905987  -69.5368054727  -6.4047279383 -75.9415334110
    97  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
    98  0.2153866663  69.1272926409  161.9499166919  -6.1275750563  -7.2967414514 -13.4243165077
    99  0.3407425782  70.7538134474  144.5558969888  -2.0027451984  -6.2448436757 -8.2475888741
   100  0.1684158054  61.4151531769  174.7202908343  -8.0020223054  -9.9950787172 -17.9971010226
   101  0.2745213446  73.1024838762  139.3433481071  -2.8728666027  -6.5188056691 -9.3916722718
   102  0.3390739253  58.2970411879  148.7211485877  -74.8168887952  -6.2212301959 -81.0381189911
   103  0.3328654659  62.8079651204  162.0162254822  -1.6334300929  -7.3065403206 -8.9399704134
   104  0.2295089631  70.9321028484  154.6285801839  -3.2978142828  -6.4852584528 -9.7830727356
   105  0.2099534207  77.9160930728  141.9309779395  -3.9516341688  -6.3488430046 -10.3004771733
   106  0.2798820648  58.2252401896  153.4501905987  -69.5368054727  -6.4047279383 -75.9415334110
   107  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
   108  0.2725362889  66.0531449297  161.9821737660  -2.0587232866  -7.3015027911 -9.3602260778
   109  0.3407425782  70.7538134474  144.5558969888  -2.0027451984  -6.2448436757 -8.2475888741
   110  0.1992877571  62.7903279048  170.9434111833  -3.5583841553  -9.0271999707 -12.5855841259
   111  0.2745213446  73.1024838762  139.3433481071  -2.8728666027  -6.5188056691 -9.3916722718
   112  0.3390739253  58.2970411879  148.7211485877  -74.8168887952  -6.2212301959 -81.0381189911
   113  0.3328654659  62.8079651204  162.0162254822  -1.6334300929  -7.3065403206 -8.9399704134
   114  0.2295089631  70.9321028484  154.6285801839  -3.2978142828  -6.4852584528 -9.7830727356
   115  0.2027648836  80.4833792073  137.2633914830  -3.8500659447  -6.7039648438 -10.5540307885
   116  0.2798820648  58.2252401896  153.4501905987  -69.5368054727  -6.4047279383 -75.9415334110
   117  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
   118  0.2826532834  64.8738355444  159.9658454687  -0.9079255866  -7.0238832024 -7.9318087890
   119  0.3426808731  72.7090219521  140.2594919530  -1.9882802681  -6.4509742064 -8.4392544745
   120  0.2375649288  63.7469676959  165.9030763305  -1.5388515364  -7.9577515544 -9.4966030908
   121  0.2745213446  73.1024838762  139.3433481071  -2.8728666027  -6.5188056691 -9.3916722718
   122  0.3396300190  60.5189783888  147.4165902508  -50.3518262471  -6.2099662402 -56.5617924874
   123  0.3417526810  63.5766523218  163.4530565121  -3.4565101973  -7.5296687159 -10.9861789132
   124  0.2334887328  69.5107833768  157.2126830725  -2.9491154550  -6.7104680014 -9.6595834564
   125  0.2082061971  79.9236837516  137.4211152033  -3.2532637281  -6.6884082607 -9.9416719888
   126  0.3009891084  60.0508643100  156.8626493729  -25.3233589747  -6.6760518921 -31.9994108668
   127  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
   128  0.2826532834  64.8738355444  159.9658454687  -0.9079255866  -7.0238832024 -7.9318087890
   129  0.3537438313  72.6451592330  140.4081910608  -2.5695431463  -6.4407562025 -9.0102993488
   130  0.2662580126  65.9445831799  159.6065210812  -0.8886868691  -6.9786775195 -7.8673643886
   131  0.2745213446  73.1024838762  139.3433481071  -2.8728666027  -6.5188056691 -9.3916722718
   132  0.3085177070  65.1127060547  145.0503347782  -22.3777730535  -6.2329656832 -28.6107387367
   133  0.3037756286  68.2253113587  156.0502678325  -3.6413069450  -6.6008983152 -10.2422052602
   134  0.2582477004  68.7023890846  157.6874589056  -2.8867011815  -6.7591070390 -9.6458082205
   135  0.2082061971  79.9236837516  137.4211152033  -3.2532637281  -6.6884082607 -9.9416719888
   136  0.3009891084  60.0508643100  156.8626493729  -25.3233589747  -6.6760518921 -31.9994108668
   137  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
   138  0.2826532834  64.8738355444  159.9658454687  -0.9079255866  -7.0238832024 -7.9318087890
   139  0.3549421518  72.6946345606  140.1913644629  -2.5914560472  -6.4557295124 -9.0471855596
   140  0.2662580126  65.9445831799  159.6065210812  -0.8886868691  -6.9786775195 -7.8673643886
   141  0.2521111515  75.4076043846  138.6937588018  -1.4172951951  -6.5719868010 -7.9892819960
   142  0.3139147978  65.9941459155  144.4854534139  -16.9905297028  -6.2467349192 -23.2372646220
   143  0.3037756286  68.2253113587  156.0502678325  -3.6413069450  -6.6008983152 -10.2422052602
   144  0.2677697039  67.2086529893  158.5763868552  -1.4736424267  -6.8562356095 -8.3298780362
   145  0.2082061971  79.9236837516  137.4211152033  -3.2532637281  -6.6884082607 -9.9416719888
   146  0.3009891084  60.0508643100  156.8626493729  -25.3233589747  -6.6760518921 -31.9994108668
   147  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
   148  0.2826532834  64.8738355444  159.9658454687  -0.9079255866  -7.0238832024 -7.9318087890
   149  0.3549421518  72.6946345606  140.1913644629  -2.5914560472  -6.4557295124 -9.0471855596
   150  0.2662580126  65.9445831799  159.6065210812  -0.8886868691  -6.9786775195 -7.8673643886
   151  0.2521111515  75.4076043846  138.6937588018  -1.4172951951  -6.5719868010 -7.9892819960
   152  0.3213755835  69.4246438689  137.3412613284  -15.7909326192  -6.6962533055 -22.4871859247
   153  0.2712745247  65.3863860442  166.1238830541  -4.2990539424  -7.9992809732 -12.2983349156
   154  0.2677697039  67.2086529893  158.5763868552  -1.4736424267  -6.8562356095 -8.3298780362
   155  0.2082061971  79.9236837516  137.4211152033  -3.2532637281  -6.6884082607 -9.9416719888
   156  0.2980421141  60.6858534916  157.0146802319  -20.2164576962  -6.6908493991 -26.9073070954
   157  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
   158  0.2826532834  64.8738355444  159.9658454687  -0.9079255866  -7.0238832024 -7.9318087890
   159  0.3549421518  72.6946345606  140.1913644629  -2.5914560472  -6.4557295124 -9.0471855596
   160  0.2662580126  65.9445831799  159.6065210812  -0.8886868691  -6.9786775195 -7.8673643886
   161  0.2521111515  75.4076043846  138.6937588018  -1.4172951951  -6.5719868010 -7.9892819960
   162  0.3145089808  68.6176517070  141.3532655190  -10.5051950372  -6.3809829785 -16.8861780157
   163  0.2578677630  68.4766548438  160.0223867694  -4.8519580461  -7.0311140869 -11.8830721329
   164  0.2744660902  67.6300734335  157.1640918624  -1.4891176367  -6.7056171658 -8.1947348025
   165  0.2277252296  76.3021961759  143.2370588380  -2.8237368941  -6.2884835148 -9.1122204089
   166  0.3001402384  61.6964828053  155.0191825688  -18.1171267608  -6.5150162710 -24.6321430318
   167  0.4380128520  62.8329552258  161.1346199962  -10.3767108777  -7.1798537542 -17.5565646319
   168  0.2812565031  65.3440649134  159.4878508676  -0.8471848509  -6.9640315418 -7.8112163927
   169  0.3426163530  71.7564761087  142.8897873710  -2.2264955830  -6.3028675536 -8.5293631366
   170  0.2662580126  65.9445831799  159.6065210812  -0.8886868691  -6.9786775195 -7.8673643886
   171  0.2521111515  75.4076043846  138.6937588018  -1.4172951951  -6.5719868010 -7.9892819960
   172  0.3469019621  67.1004234397  146.5415809779  -4.4752403905  -6.2119468520 -10.6871872425
   173  0.2469545425  71.3099222893  153.9451940012  -4.3391423830  -6.4368648139 -10.7760071969
   174  0.2729863786  68.1282218359  156.6577171810  -1.8100594456  -6.6564711449 -8.4665305905
   175  0.2322229326  75.9549233499  143.3617707577  -2.5149048612  -6.2836122373 -8.7985170984
   176  0.2915739254  63.2448639972  154.8462014312  -10.4180841656  -6.5016495806 -16.9197337462
   177  0.3586314292  66.3549884116  158.1475378534  -7.1524444350  -6.8083909698 -13.9608354048
   178  0.2812565031  65.3440649134  159.4878508676  -0.8471848509  -6.9640315418 -7.8112163927
   179  0.3426163530  71.7564761087  142.8897873710  -2.2264955830  -6.3028675536 -8.5293631366
   180  0.2662580126  65.9445831799  159.6065210812  -0.8886868691  -6.9786775195 -7.8673643886
   181  0.2489371876  76.3858452744  137.3946288896  -1.3637503125  -6.6910032750 -8.0547535875
   182  0.3469019621  67.1004234397  146.5415809779  -4.4752403905  -6.2119468520 -10.6871872425
   183  0.2469545425  71.3099222893  153.9451940012  -4.3391423830  -6.4368648139 -10.7760071969
   184  0.2729863786  68.1282218359  156.6577171810  -1.8100594456  -6.6564711449 -8.4665305905
   185  0.2247178880  78.1622943857  139.7796555910  -2.7449626248  -6.4854545999 -9.2304172248
   186  0.2915739254  63.2448639972  154.8462014312  -10.4180841656  -6.5016495806 -16.9197337462
   187  0.3445792182  66.6459316713  157.9030955386  -5.9237466307  -6.7819426099 -12.7056892406
   188  0.2835763496  64.9405931415  159.8627015297  -0.8914532753  -7.0107748097 -7.9022280850
   189  0.3183156014  72.9573530581  141.4643211969  -1.3938761135  -6.3745454746 -7.7684215881
   190  0.2768967123  62.8155468110  164.6843120157  -1.1490687808  -7.7372983532 -8.8863671340
   191  0.2489371876  76.3858452744  137.3946288896  -1.3637503125  -6.6910032750 -8.0547535875
   192  0.3469019621  67.1004234397  146.5415809779  -4.4752403905  -6.2119468520 -10.6871872425
   193  0.2469545425  71.3099222893  153.9451940012  -4.3391423830  -6.4368648139 -10.7760071969
   194  0.2729863786  68.1282218359  156.6577171810  -1.8100594456  -6.6564711449 -8.4665305905
   195  0.2503736872  70.6164540960  152.0250228218  -1.5930670586  -6.3258852645 -7.9189523231
   196  0.2915739254  63.2448639972  154.8462014312  -10.4180841656  -6.5016495806 -16.9197337462
   197  0.3617662772  65.8248249047  158.5998936242  -6.4359719554  -6.8589113149 -13.2948832702
   198  0.2801262495  66.0805533194  157.6248558460  -0.8551456521  -6.7525645694 -7.6077102215
   199  0.3183156014  72.9573530581  141.4643211969  -1.3938761135  -6.3745454746 -7.7684215881
   200  0.2920694167  66.5307268206  156.1782881761  -0.9013201099  -6.6123034418 -7.5136235517
   201  0.2440095455  76.6293559231  137.1055766325  -1.5437832697  -6.7197793986 -8.2635626683
   202  0.3480525358  67.1806016950  146.3688823102  -4.4271810786  -6.2132424498 -10.6404235283
   203  0.2481776997  71.0618425121  153.2582762117  -3.0972741468  -6.3929275169 -9.4902016637
   204  0.2892023545  69.8557845553  151.2224653158  -1.5964283973  -6.2904258242 -7.8868542215
   205  0.2598288434  70.4312237012  151.8295923022  -1.5054752303  -6.3166572919 -7.8221325222
   206  0.2712228426  68.9716053940  147.2556278777  -3.6111326878  -6.2097559103 -9.8208885982
   207  0.3531771442  66.6129034537  157.0321059879  -5.7570574586  -6.6925602519 -12.4496177105
   208  0.2801262495  66.0805533194  157.6248558460  -0.8551456521  -6.7525645694 -7.6077102215
   209  0.3183156014  72.9573530581  141.4643211969  -1.3938761135  -6.3745454746 -7.7684215881
   210  0.2903739706  66.4668204137  156.3836422051  -0.8865870081  -6.6309404008 -7.5175274089
   211  0.2440095455  76.6293559231  137.1055766325  -1.5437832697  -6.7197793986 -8.2635626683
   212  0.3297540382  66.8842623303  149.4011017301  -2.7683587270  -6.2338479933 -9.0022067203
   213  0.2335791612  71.6803982434  152.7335839185  -3.1889345862  -6.3625452557 -9.5514798419
   214  0.2854906513  69.6732539843  150.4035485912  -0.9690066075  -6.2608828456 -7.2298894530
   215  0.2598288434  70.4312237012  151.8295923022  -1.5054752303  -6.3166572919 -7.8221325222
   216  0.2771931913  68.7586904561  147.4744723217  -3.3928837470  -6.2101052107 -9.6029889577
   217  0.3428170851  66.5888054848  156.9251349114  -4.3881740094  -6.6821057743 -11.0702797837
   218  0.2861939026  66.1788173694  156.6193932044  -0.9107384456  -6.6528559996 -7.5635944452
   219  0.3183156014  72.9573530581  141.4643211969  -1.3938761135  -6.3745454746 -7.7684215881
   220  0.2475629654  66.3672400670  155.9416042503  -2.7430842513  -6.5913462461 -9.3344304974
   221  0.2440095455  76.6293559231  137.1055766325  -1.5437832697  -6.7197793986 -8.2635626683
   222  0.3129606735  67.4831483270  148.7855372507  -2.7411550760  -6.2222268706 -8.9633819466
   223  0.2388582101  71.4291779269  152.5517830153  -2.7667278673  -6.3526602959 -9.1193881632
   224  0.2533571781  66.4583363852  159.1544659129  -1.0323166214  -6.9236395557 -7.9559561771
   225  0.2662054549  70.1277723844  151.6099933293  -1.2552441981  -6.3067438169 -7.5619880150
   226  0.2868303851  68.4150082627  147.8277257816  -3.1111399686  -6.2116795208 -9.3228194895
   227  0.3338388394  66.5679216768  156.8324315203  -3.3753535760  -6.6731382560 -10.0484918321
   228  0.2861939026  66.1788173694  156.6193932044  -0.9107384456  -6.6528559996 -7.5635944452
   229  0.3016594356  71.2909225350  146.0002992681  -1.1413981810  -6.2170051226 -7.3584033036
   230  0.2101210995  66.5498630600  155.2846778349  -7.8213042468  -6.5361138294 -14.3574180762
   231  0.2418722229  77.1588453791  136.1168849906  -1.6841467909  -6.8245234479 -8.5086702388
   232  0.3090435625  68.8029571984  147.8201486542  -1.5508114822  -6.2116326564 -7.7624441386
   233  0.2519251322  69.9798265248  153.6746385728  -1.7677295765  -6.4189960416 -8.1867256181
   234  0.2248156600  66.7012929271  161.3579385342  -1.8540801203  -7.2112095537 -9.0652896740
   235  0.2708453872  70.5118920198  150.5172165580  -1.2584344693  -6.2645826739 -7.5230171433
   236  0.2975633391  68.6759742922  146.7843693895  -2.9410219652  -6.2106298131 -9.1516517782
   237  0.3279104252  67.1023063659  154.6776443003  -2.2433212262  -6.4889125879 -8.7322338142
   238  0.2861939026  66.1788173694  156.6193932044  -0.9107384456  -6.6528559996 -7.5635944452
   239  0.3274394371  72.8306784541  140.8480281735  -1.5422617849  -6.4118266675 -7.9540884524
   240  0.2101210995  66.5498630600  155.2846778349  -7.8213042468  -6.5361138294 -14.3574180762
   241  0.2464768513  76.1024626453  138.4054916358  -1.3034748517  -6.5969386696 -7.9004135213
   242  0.3049729435  68.7579320262  147.4528855229  -1.9080278551  -6.2100494650 -8.1180773201
   243  0.2383698003  69.5986305846  155.9367594299  -2.3029493567  -6.5909231119 -8.8938724686
   244  0.2248156600  66.7012929271  161.3579385342  -1.8540801203  -7.2112095537 -9.0652896740
   245  0.2681398843  71.1325819579  149.1725191566  -1.1784045397  -6.2290903405 -7.4074948803
   246  0.2846150794  70.5582743690  144.6606789601  -1.9973024291  -6.2421223299 -8.2394247589
   247  0.2949516353  66.9741047289  156.8132950638  -1.3919313516  -6.6712978218 -8.0632291734
   248  0.3268776230  65.8325016624  153.4785138818  -1.8186869016  -6.4065006681 -8.2251875697
   249  0.3222281386  71.8859695222  142.3800822413  -1.3671992746  -6.3261636471 -7.6933629217
   250  0.2196037845  66.5972864323  155.4555525729  -5.8984291122  -6.5500651987 -12.4484943109
   251  0.2424652008  76.6856398610  137.7475264756  -1.3624922148  -6.6570038471 -8.0194960618
   252  0.3130042077  70.2138469256  145.0917981355  -1.4099048939  -6.2320807008 -7.6419855947
   253  0.2257798346  68.9499123923  158.7974014282  -2.9896459171  -6.8816112990 -9.8712572160
   254  0.2248156600  66.7012929271  161.3579385342  -1.8540801203  -7.2112095537 -9.0652896740
   255  0.3035245226  72.9558322545  141.1325621550  -1.0471923965  -6.3941424718 -7.4413348683
   256  0.2815831247  70.3627174044  145.5072646773  -1.8106277590  -6.2241622931 -8.0347900521
   257  0.2922904642  67.4664997173  155.8466210236  -1.3607076120  -6.5830934634 -7.9438010753
   258  0.3042162540  65.9940608097  153.8961590778  -1.7656507830  -6.4335720022 -8.1992227852
   259  0.3222281386  71.8859695222  142.3800822413  -1.3671992746  -6.3261636471 -7.6933629217
   260  0.2532959711  67.0001896374  155.6368230792  -1.5631121082  -6.5651845167 -8.1282966249
   261  0.2424652008  76.6856398610  137.7475264756  -1.3624922148  -6.6570038471 -8.0194960618
   262  0.3149882980  69.6399516617  145.9204629550  -1.5364152597  -6.2179991308 -7.7544143905
   263  0.2257798346  68.9499123923  158.7974014282  -2.9896459171  -6.8816112990 -9.8712572160
   264  0.1939404150  66.9763030226  164.2594819320  -3.7951705355  -7.6639452447 -11.4591157801
   265  0.3035245226  72.9558322545  141.1325621550  -1.0471923965  -6.3941424718 -7.4413348683
   266  0.2815831247  70.3627174044  145.5072646773  -1.8106277590  -6.2241622931 -8.0347900521
   267  0.2922516438  67.4660354899  155.8464121627  -1.3585095113  -6.5830754155 -7.9415849268
   268  0.2955682410  63.0670665246  160.2992078576  -2.6390132281  -7.0669772512 -9.7059904792
   269  0.3222281386  71.8859695222  142.3800822413  -1.3671992746  -6.3261636471 -7.6933629217
   270  0.2622414283  66.1678807858  156.6234548243  -1.5985365856  -6.6532384411 -8.2517750267
   271  0.2424652008  76.6856398610  137.7475264756  -1.3624922148  -6.6570038471 -8.0194960618
   272  0.3235494139  67.1636611569  149.4960541009  -2.3909367379  -6.2359779070 -8.6269146450
   273  0.2257798346  68.9499123923  158.7974014282  -2.9896459171  -6.8816112990 -9.8712572160
   274  0.1939404150  66.9763030226  164.2594819320  -3.7951705355  -7.6639452447 -11.4591157801
   275  0.3035245226  72.9558322545  141.1325621550  -1.0471923965  -6.3941424718 -7.4413348683
   276  0.2848174857  70.4446036407  144.7369678074  -2.1123335525  -6.2402100618 -8.3525436143
   277  0.2980212248  67.7156107945  155.6970226806  -1.8821965030  -6.5702782963 -8.4524747993
   278  0.2955682410  63.0670665246  160.2992078576  -2.6390132281  -7.0669772512 -9.7059904792
   279  0.3222281386  71.8859695222  142.3800822413  -1.3671992746  -6.3261636471 -7.6933629217
   280  0.2336578422  68.8273727675  153.4708520253  -1.8125132856  -6.4060203276 -8.2185336132
   281  0.2142679761  78.3823850772  136.1098584111  -2.5901473843  -6.8253028408 -9.4154502252
   282  0.3235494139  67.1636611569  149.4960541009  -2.3909367379  -6.2359779070 -8.6269146450
   283  0.2490807513  69.5398355279  153.2480445977  -1.1971513125  -6.3923087374 -7.5894600499
   284  0.2001129182  67.0201476042  163.7516860482  -3.4070530187  -7.5786347991 -10.9856878179
   285  0.3109217749  73.4199622909  139.4864366588  -1.2056780898  -6.5076582890 -7.7133363787
   286  0.2848174857  70.4446036407  144.7369678074  -2.1123335525  -6.2402100618 -8.3525436143
   287  0.2980212248  67.7156107945  155.6970226806  -1.8821965030  -6.5702782963 -8.4524747993
   288  0.2912755087  62.4385873558  161.9565739636  -2.8450759172  -7.2977232529 -10.1427991702
