3.36222e-06  5.50151450981566
3.39601e-06  5.55458200165538
3.43014e-06  5.60816203060472
3.46461e-06  5.66225417904912
3.49943e-06  5.71687371489974
3.5346e-06  5.77202020655207
3.57012e-06  5.82769322485673
3.606e-06  5.88390800745185
3.64225e-06  5.94067976940956
3.67885e-06  5.99797674791964
3.71582e-06  6.0558298149169
3.75317e-06  6.11425415555995
3.79089e-06  6.17323366655515
3.82899e-06  6.23278352577813
3.86747e-06  6.2929032682297
3.90634e-06  6.35360804585054
3.9456e-06  6.414897380273
3.98525e-06  6.47677079585715
4.0253e-06  6.53924341525279
4.06576e-06  6.60233033893117
4.10662e-06  6.66601547908897
4.14789e-06  6.73031392936846
4.18958e-06  6.79524076134102
4.23169e-06  6.86079546017099
4.27421e-06  6.92696195578589
4.31717e-06  6.9937864136842
4.36056e-06  7.06125274481534
4.40438e-06  7.12936042751196
4.44865e-06  7.19814000969908
4.49336e-06  7.26757541143431
4.53852e-06  7.33768162243816
4.58413e-06  7.40845809605462
4.6302e-06  7.47991979722383
4.67674e-06  7.5520816692467
4.72374e-06  7.62492764173559
4.77121e-06  7.69847265204165
4.81916e-06  7.77273161599379
4.8676e-06  7.84771942794783
4.91652e-06  7.92342001828525
4.96593e-06  7.99984827568784
5.01584e-06  8.07701906748358
5.06625e-06  8.15493178697649
5.11716e-06  8.23358583093688
5.16859e-06  8.31301148035494
5.22054e-06  8.39320810196263
5.27301e-06  8.47417506606687
5.326e-06  8.55591174657664
5.37953e-06  8.6384483523861
5.43359e-06  8.72176881818467
5.4882e-06  8.805903317078
5.54336e-06  8.89085118223491
5.59907e-06  8.97661175060798
5.65534e-06  9.06319974783974
5.71218e-06  9.15062987880249
5.76959e-06  9.23890145507647
5.82757e-06  9.32801379217018
5.88614e-06  9.41799693011355
5.9453e-06  9.5088501555025
6.00505e-06  9.60057275897992
6.0654e-06  9.6931793771263
6.12636e-06  9.78668462608785
6.18793e-06  9.88108777203973
6.25012e-06  9.97640340881776
6.31293e-06  10.0726307926425
6.37638e-06  10.1697998064271
6.44046e-06  10.2678943731545
6.50519e-06  10.3669443415531
6.57057e-06  10.4669489301028
6.6366e-06  10.5679073617351
6.7033e-06  10.6698494250983
6.77067e-06  10.772774315461
6.83872e-06  10.8766965010704
6.90745e-06  10.981615168075
6.97687e-06  11.0875447634752
7.04699e-06  11.1944997145673
7.11781e-06  11.302479185016
7.18935e-06  11.4115128190673
7.2616e-06  11.521584521664
7.33458e-06  11.6327239041313
7.4083e-06  11.7449453143908
7.48275e-06  11.8582326539508
7.55795e-06  11.9726154760332
7.63391e-06  12.0881080889091
7.71063e-06  12.2047095863819
7.78813e-06  12.3224494458553
7.8664e-06  12.4413115519657
7.94546e-06  12.5613253501122
8.02531e-06  12.6824899004747
8.10597e-06  12.804834598468
8.18743e-06  12.9283433198417
8.26972e-06  13.0530605812782
8.35283e-06  13.1789702453202
8.43678e-06  13.3061016263879
8.52157e-06  13.4344537268508
8.60721e-06  13.5640406833589
8.69372e-06  13.6948917366342
8.78109e-06  13.826990735407
8.86934e-06  13.9603668897545
8.95848e-06  14.0950342629375
9.04851e-06  14.230991801696
9.13945e-06  14.3682686434272
9.2313e-06  14.5068637107918
9.32408e-06  14.6468060930901
9.41779e-06  14.7880946891737
9.51244e-06  14.9307434723591
