  9.7515900000E-04  1.8324190812E+03  3.0794620734E+03 -1.9482054746E-02  2.8023582145E+03 -5.0352797575E-02  3.0134396711E+02 -1.6359078532E-02
  9.9485800000E-04  1.8665684715E+03  3.1372221015E+03 -2.0650957240E-02  2.8549207354E+03 -5.3374298203E-02  3.0699613479E+02 -1.7341190737E-02
  1.0149600000E-03  1.9013054253E+03  3.1960144757E+03 -2.1889537845E-02  2.9084227070E+03 -5.6575941476E-02  3.1274932377E+02 -1.8381894066E-02
  1.0354600000E-03  1.9366345585E+03  3.2558157051E+03 -2.3201282853E-02  2.9628427527E+03 -5.9966742819E-02  3.1860123534E+02 -1.9484123286E-02
  1.0563800000E-03  1.9725904421E+03  3.3166807242E+03 -2.4591427227E-02  3.0182308633E+03 -6.3560238780E-02  3.2455724514E+02 -2.0652283879E-02
  1.0777200000E-03  2.0091476980E+03  3.3785998464E+03 -2.6063754123E-02  3.0745782243E+03 -6.7366213943E-02  3.3061640531E+02 -2.1889562759E-02
  1.0994900000E-03  2.0463385031E+03  3.4415920852E+03 -2.7623451524E-02  3.1319021379E+03 -7.1398084242E-02  3.3678057642E+02 -2.3200327188E-02
  1.1217000000E-03  2.0841753394E+03  3.5056759291E+03 -2.9275757316E-02  3.1902194290E+03 -7.5669395460E-02  3.4305156768E+02 -2.4588987644E-02
  1.1443600000E-03  2.1226490713E+03  3.5708693263E+03 -3.1025894103E-02  3.2495464309E+03 -8.0193654934E-02  3.4943113543E+02 -2.6059943377E-02
  1.1674800000E-03  2.1617705922E+03  3.6371896692E+03 -3.2879659858E-02  3.3098989708E+03 -8.4985857588E-02  3.5592098163E+02 -2.7618077521E-02
  1.1910600000E-03  2.2015550661E+03  3.7046252235E+03 -3.4842671175E-02  3.3712663704E+03 -9.0060529612E-02  3.6251995800E+02 -2.9268120993E-02
  1.2151200000E-03  2.2420093117E+03  3.7732209553E+03 -3.6921876734E-02  3.4336895495E+03 -9.5435642664E-02  3.6923246474E+02 -3.1015927190E-02
  1.2396700000E-03  2.2831666294E+03  3.8429924985E+03 -3.9124500250E-02  3.4971827352E+03 -1.0112987912E-01  3.7606003174E+02 -3.2867580252E-02
  1.2647100000E-03  2.3249735682E+03  3.9139265849E+03 -4.1456002796E-02  3.5617338532E+03 -1.0715736726E-01  3.8300136062E+02 -3.4827686634E-02
  1.2902600000E-03  2.3675041981E+03  3.9860660625E+03 -4.3925703190E-02  3.6273818959E+03 -1.1354220673E-01  3.9006064430E+02 -3.6904093256E-02
  1.3163300000E-03  2.4107204747E+03  4.0594246604E+03 -4.6540735037E-02  3.6941393569E+03 -1.2030285197E-01  3.9723922626E+02 -3.9102816080E-02
  1.3429200000E-03  2.4546624735E+03  4.1339874450E+03 -4.9309388712E-02  3.7619926465E+03 -1.2746074594E-01  4.0453564518E+02 -4.1430840592E-02
  1.3700500000E-03  2.4993074464E+03  4.2097949818E+03 -5.2240585074E-02  3.8309786800E+03 -1.3503896598E-01  4.1195387061E+02 -4.3895688962E-02
  1.3977200000E-03  2.5446968559E+03  4.2868311557E+03 -5.5343565780E-02  3.9010827922E+03 -1.4306141675E-01  4.1949232561E+02 -4.6505150052E-02
  1.4259600000E-03  2.5908229310E+03  4.3651626054E+03 -5.8629398904E-02  3.9723656254E+03 -1.5155672955E-01  4.2715753117E+02 -4.9268555638E-02
  1.4547700000E-03  2.6376748511E+03  4.4447716567E+03 -6.2107243353E-02  4.0448110959E+03 -1.6054860024E-01  4.3494775776E+02 -5.2193632765E-02
  1.4841500000E-03  2.6852962348E+03  4.5256403032E+03 -6.5787971566E-02  4.1184028176E+03 -1.7006515342E-01  4.4286124335E+02 -5.5289547282E-02
  1.5141400000E-03  2.7336648303E+03  4.6078596521E+03 -6.9684990826E-02  4.1932236994E+03 -1.8014107504E-01  4.5090690333E+02 -5.8567608505E-02
  1.5447200000E-03  2.7828177513E+03  4.6913551992E+03 -7.3808502314E-02  4.2692059413E+03 -1.9080275669E-01  4.5907744702E+02 -6.2036421533E-02
  1.5759300000E-03  2.8327288389E+03  4.7762157870E+03 -7.8173167512E-02  4.3464303914E+03 -2.0208813207E-01  4.6738156818E+02 -6.5708358188E-02
  1.6077600000E-03  2.8834257358E+03  4.8623929692E+03 -8.2791093371E-02  4.4248529629E+03 -2.1402852475E-01  4.7581452606E+02 -6.9593633490E-02
  1.6402400000E-03  2.9349192182E+03  4.9499459789E+03 -8.7678573963E-02  4.5045275587E+03 -2.2666609181E-01  4.8438211698E+02 -7.3705995937E-02
  1.6733800000E-03  2.9872134586E+03  5.0388786772E+03 -9.2850559039E-02  4.5854576925E+03 -2.4003951546E-01  4.9308471875E+02 -7.8058064609E-02
  1.7071800000E-03  3.0402951741E+03  5.1291673822E+03 -9.8321053036E-02  4.6676218134E+03 -2.5418503633E-01  5.0192001398E+02 -8.2661667341E-02
  1.7416700000E-03  3.0942020500E+03  5.2208675831E+03 -1.0410986191E-01  4.7510704174E+03 -2.6915389877E-01  5.1089343260E+02 -8.7533517507E-02
  1.7768600000E-03  3.1489370460E+03  5.3139800403E+03 -1.1023446420E-01  4.8358041967E+03 -2.8499133281E-01  5.2000504904E+02 -9.2688375760E-02
  1.8127500000E-03  3.2044857784E+03  5.4084782995E+03 -1.1671130709E-01  4.9217990771E+03 -3.0173990452E-01  5.2925227457E+02 -9.8140139195E-02
  1.8493700000E-03  3.2608509935E+03  5.5044138686E+03 -1.2356205144E-01  5.0091019319E+03 -3.1945566824E-01  5.3864014956E+02 -1.0390710280E-01
  1.8867300000E-03  3.3180666022E+03  5.6017842149E+03 -1.3080817769E-01  5.0977104562E+03 -3.3819421107E-01  5.4816842617E+02 -1.1000740854E-01
  1.9248400000E-03  3.3761338851E+03  5.7005858006E+03 -1.3847101380E-01  5.1876214304E+03 -3.5801073195E-01  5.5783675819E+02 -1.1645907940E-01
  1.9637300000E-03  3.4350519867E+03  5.8008655005E+03 -1.4657575285E-01  5.2788775115E+03 -3.7897043345E-01  5.6764973262E+02 -1.2328340498E-01
  2.0034000000E-03  3.4948024318E+03  5.9025912980E+03 -1.5514371962E-01  5.3714495639E+03 -4.0112851709E-01  5.7760421644E+02 -1.3049842193E-01
  2.0438700000E-03  3.5553998630E+03  6.0057815417E+03 -1.6420171953E-01  5.4653542850E+03 -4.2455436230E-01  5.8770200517E+02 -1.3812678833E-01
  2.0851600000E-03  3.6168955778E+03  6.1104529205E+03 -1.7377984693E-01  5.5606068620E+03 -4.4932585533E-01  5.9794473191E+02 -1.4619393352E-01
  2.1272800000E-03  3.6792123413E+03  6.2165953042E+03 -1.8390182409E-01  5.6571980762E+03 -4.7550442397E-01  6.0833140537E+02 -1.5471995244E-01
  2.1702600000E-03  3.7424161313E+03  6.3242473902E+03 -1.9460313493E-01  5.7551631429E+03 -5.0318190658E-01  6.1886581231E+02 -1.6373483389E-01
  2.2141000000E-03  3.8065252824E+03  6.4333710619E+03 -2.0591356966E-01  5.8544673754E+03 -5.3243542231E-01  6.2954422282E+02 -1.7326378053E-01
  2.2588300000E-03  3.8714897186E+03  6.5440016441E+03 -2.1786597245E-01  5.9551429199E+03 -5.6335001453E-01  6.4037009361E+02 -1.8333460653E-01
  2.3044600000E-03  3.9373015767E+03  6.6561230344E+03 -2.3049336615E-01  6.0571751228E+03 -5.9601118610E-01  6.5134184899E+02 -1.9397527244E-01
  2.3510100000E-03  4.0040103531E+03  6.7697422741E+03 -2.4383580931E-01  6.1605703919E+03 -6.3052263877E-01  6.6246017797E+02 -2.0521966879E-01
  2.3985000000E-03  4.0716254246E+03  6.8848645480E+03 -2.5793322941E-01  6.2653334454E+03 -6.6698774871E-01  6.7372558793E+02 -2.1710159600E-01
  2.4469600000E-03  4.1400854629E+03  7.0015171426E+03 -2.7282492238E-01  6.3714891144E+03 -7.0550829173E-01  6.8514074901E+02 -2.2965437254E-01
  2.4963900000E-03  4.2094489362E+03  7.1196532987E+03 -2.8855358833E-01  6.4789948475E+03 -7.4619482361E-01  6.9670108556E+02 -2.4291414753E-01
  2.5468200000E-03  4.2796945444E+03  7.2392966232E+03 -3.0516529241E-01  6.5878721270E+03 -7.8916664341E-01  7.0840890764E+02 -2.5691996536E-01
  2.5982700000E-03  4.3508261989E+03  7.3604446025E+03 -3.2270793164E-01  6.6981186658E+03 -8.3454779293E-01  7.2026396927E+02 -2.7171242102E-01
  2.6507600000E-03  4.4228469671E+03  7.4830927372E+03 -3.4123170666E-01  6.8097303693E+03 -8.8246828891E-01  7.3226583018E+02 -2.8733407574E-01
  2.7043100000E-03  4.4957590633E+03  7.6072345210E+03 -3.6078925447E-01  6.9227013167E+03 -9.3306446438E-01  7.4441385368E+02 -3.0382956581E-01
  2.7589400000E-03  4.5695158651E+03  7.7328614210E+03 -3.8143163533E-01  7.0370237426E+03 -9.8646860320E-01  7.5670720475E+02 -3.2124224284E-01
  2.8146700000E-03  4.6441641147E+03  7.8599628598E+03 -4.0322037366E-01  7.1526880219E+03 -1.0428400463E+00  7.6914484837E+02 -3.3962426281E-01
  2.8715300000E-03  4.7196694513E+03  7.9885487182E+03 -4.2621582502E-01  7.2697031459E+03 -1.1023351583E+00  7.8172775141E+02 -3.5902686768E-01
  2.9295400000E-03  4.7960782969E+03  8.1186036963E+03 -4.5048546999E-01  7.3880551917E+03 -1.1651287378E+00  7.9445441669E+02 -3.7950731121E-01
  2.9887200000E-03  4.8732852327E+03  8.2501103922E+03 -4.7608552316E-01  7.5077283232E+03 -1.2313665066E+00  8.0732314133E+02 -4.0111344890E-01
  3.0491000000E-03  4.9514018076E+03  8.3830712129E+03 -5.0309952189E-01  7.6287247307E+03 -1.3012648225E+00  8.2033416085E+02 -4.2391610685E-01
  3.1106900000E-03  5.0303546240E+03  8.5174421979E+03 -5.3158972544E-01  7.7510044097E+03 -1.3749850795E+00  8.3348317348E+02 -4.4796829068E-01
  3.1735300000E-03  5.1101664977E+03  8.6532425995E+03 -5.6164189007E-01  7.8745848799E+03 -1.4527494532E+00  8.4677206316E+02 -4.7334281468E-01
  3.2376400000E-03  5.1907727013E+03  8.7904452687E+03 -5.9332869942E-01  7.9994414353E+03 -1.5347463658E+00  8.6019817319E+02 -5.0010156741E-01
  3.3030500000E-03  5.2722874735E+03  8.9290419821E+03 -6.2675029289E-01  8.1255665925E+03 -1.6212352510E+00  8.7376069886E+02 -5.2832956771E-01
  3.3697700000E-03  5.3545151862E+03  9.0689797666E+03 -6.6196669656E-01  8.2529121453E+03 -1.7123719112E+00  8.8745445645E+02 -5.5807821947E-01
  3.4378500000E-03  5.4375991120E+03  9.2102869500E+03 -6.9909804181E-01  8.3815038723E+03 -1.8084675686E+00  9.0128221799E+02 -5.8944950643E-01
  3.5073000000E-03  5.5215097471E+03  9.3529053617E+03 -7.3823452826E-01  8.5112888374E+03 -1.9097560387E+00  9.1523829115E+02 -6.2252020840E-01
  3.5781500000E-03  5.6061264899E+03  9.4968159569E+03 -7.7946280234E-01  8.6422497094E+03 -2.0164621205E+00  9.2932081226E+02 -6.5736437632E-01
  3.6504300000E-03  5.6915640221E+03  9.6419966404E+03 -8.2290661288E-01  8.7743663815E+03 -2.1289065357E+00  9.4352761919E+02 -6.9408725850E-01
  3.7241700000E-03  5.7776947332E+03  9.7884222590E+03 -8.6866043401E-01  8.9076159638E+03 -2.2473344359E+00  9.5785625053E+02 -7.3276966216E-01
  3.7994100000E-03  5.8646493649E+03  9.9360841057E+03 -9.1686869482E-01  9.0419905329E+03 -2.3721200911E+00  9.7230585427E+02 -7.7353434823E-01
  3.8761600000E-03  5.9522634155E+03  1.0084911648E+04 -9.6762152242E-01  9.1774259026E+03 -2.5034974654E+00  9.8686952831E+02 -8.1645854433E-01
  3.9544600000E-03  6.0406034561E+03  1.0234890287E+04 -1.0210605245E+00  9.3139087891E+03 -2.6418337986E+00  1.0015458442E+03 -8.6166304112E-01
  4.0343500000E-03  6.1296052671E+03  1.0386001427E+04 -1.0773138553E+00  9.4514222683E+03 -2.7874616287E+00  1.0163329821E+03 -9.0925743754E-01
  4.1158500000E-03  6.2192370680E+03  1.0538185351E+04 -1.1365123665E+00  9.5899119978E+03 -2.9407204200E+00  1.0312250984E+03 -9.5935352629E-01
  4.1989900000E-03  6.3095491736E+03  1.0691398590E+04 -1.1988136360E+00  9.7293384197E+03 -3.1020187857E+00  1.0462179394E+03 -1.0120856508E+00
  4.2838200000E-03  6.4004833676E+03  1.0845630780E+04 -1.2643657028E+00  9.8696921036E+03 -3.2717410894E+00  1.0613104910E+03 -1.0675807627E+00
  4.3703600000E-03  6.4920030456E+03  1.1000813149E+04 -1.3333135035E+00  1.0010910464E+04 -3.4502635722E+00  1.0764960232E+03 -1.1259630483E+00
  4.4586500000E-03  6.5840261418E+03  1.1156910053E+04 -1.4058153791E+00  1.0152961066E+04 -3.6379971358E+00  1.0917710483E+03 -1.1873679679E+00
  4.5487200000E-03  6.6766708286E+03  1.1313864590E+04 -1.4820670864E+00  1.0295792128E+04 -3.8354495951E+00  1.1071299980E+03 -1.2519627204E+00
  4.6406100000E-03  6.7697775724E+03  1.1471633977E+04 -1.5622126108E+00  1.0439364715E+04 -4.0429953428E+00  1.1225686855E+03 -1.3198716190E+00
  4.7343500000E-03  6.8633134492E+03  1.1630154728E+04 -1.6464277979E+00  1.0583621055E+04 -4.2610910486E+00  1.1380808986E+03 -1.3912456221E+00
  4.8299900000E-03  6.9574263447E+03  1.1789393546E+04 -1.7349688939E+00  1.0728530847E+04 -4.4904009328E+00  1.1536633789E+03 -1.4663028084E+00
  4.9275700000E-03  7.0518645035E+03  1.1949295960E+04 -1.8279651762E+00  1.0874044523E+04 -4.7312621282E+00  1.1693107962E+03 -1.5451562877E+00
  5.0271100000E-03  7.1466515201E+03  1.2109771682E+04 -1.9256194547E+00  1.1020079917E+04 -4.9842014409E+00  1.1850143150E+03 -1.6279803336E+00
  5.1286600000E-03  7.2418553986E+03  1.2270775919E+04 -2.0281955571E+00  1.1166596268E+04 -5.2499031836E+00  1.2007695522E+03 -1.7150001408E+00
  5.2322700000E-03  7.3372989863E+03  1.2432259057E+04 -2.1358719705E+00  1.1313548426E+04 -5.5288320759E+00  1.2165716528E+03 -1.8063707397E+00
  5.3379700000E-03  7.4331012338E+03  1.2594136319E+04 -2.2489069675E+00  1.1460859244E+04 -5.8216590446E+00  1.2324123208E+03 -1.9023141470E+00
  5.4458000000E-03  7.5290619638E+03  1.2756335255E+04 -2.3674976114E+00  1.1608462789E+04 -6.1288966422E+00  1.2482844665E+03 -2.0030007055E+00
  5.5558200000E-03  7.6251677824E+03  1.2918809055E+04 -2.4919142919E+00  1.1756316465E+04 -6.4512473490E+00  1.2641835093E+03 -2.1086629512E+00
  5.6680500000E-03  7.7214380875E+03  1.3081447719E+04 -2.6223897176E+00  1.1904320170E+04 -6.7893170134E+00  1.2800986851E+03 -2.2195029447E+00
  5.7825500000E-03  7.8178588557E+03  1.3244196251E+04 -2.7592206559E+00  1.2052423857E+04 -7.1438767407E+00  1.2960246122E+03 -2.3357760482E+00
  5.8993700000E-03  7.9142184088E+03  1.3406980175E+04 -2.9026396080E+00  1.2200559751E+04 -7.5155314741E+00  1.3119540026E+03 -2.4576835579E+00
  6.0185400000E-03  8.0106349740E+03  1.3569693461E+04 -3.0529362623E+00  1.2348631363E+04 -7.9050355238E+00  1.3278764805E+03 -2.5854771895E+00
  6.1401200000E-03  8.1069930701E+03  1.3732267557E+04 -3.2103942658E+00  1.2496576310E+04 -8.3131271014E+00  1.3437853380E+03 -2.7194028251E+00
  6.2641600000E-03  8.2031558638E+03  1.3894615426E+04 -3.3753086419E+00  1.2644315387E+04 -8.7405731626E+00  1.3596720577E+03 -2.8597148770E+00
  6.3907100000E-03  8.2992682855E+03  1.4056645670E+04 -3.5480164582E+00  1.2791765420E+04 -9.1882521019E+00  1.3755276959E+03 -3.0067073161E+00
  6.5198100000E-03  8.3950791654E+03  1.4218250219E+04 -3.7287487608E+00  1.2938828065E+04 -9.6567669926E+00  1.3913416773E+03 -3.1605830784E+00
  6.6515200000E-03  8.4905472353E+03  1.4379342087E+04 -3.9178835153E+00  1.3085424160E+04 -1.0147099929E+01  1.4071054897E+03 -3.3216673657E+00
  6.7858900000E-03  8.5857173017E+03  1.4539817157E+04 -4.1157228972E+00  1.3231458961E+04 -1.0660040957E+01  1.4228089448E+03 -3.4902276349E+00
  6.9229700000E-03  8.6805348715E+03  1.4699567193E+04 -4.3226405230E+00  1.3376833970E+04 -1.1196562238E+01  1.4384414509E+03 -3.6665874237E+00
  7.0628200000E-03  8.7747460891E+03  1.4858491114E+04 -4.5389227176E+00  1.3521457202E+04 -1.1757410685E+01  1.4539931166E+03 -3.8509975127E+00
  7.2055000000E-03  8.8685054380E+03  1.5016482671E+04 -4.7649536026E+00  1.3665231967E+04 -1.2343589996E+01  1.4694535449E+03 -4.0437969760E+00
