  9.7515900000E-04  1.8324190812E+03  3.0794620734E+03 -4.0126693234E-02  2.8023582145E+03 -8.0221867227E-02  3.0134396711E+02  4.2382890763E-05
  9.9485800000E-04  1.8665684715E+03  3.1372221015E+03 -4.1758974557E-02  2.8549207354E+03 -8.3483794856E-02  3.0699613479E+02  4.5947344595E-05
  1.0149600000E-03  1.9013054253E+03  3.1960144757E+03 -4.3457866857E-02  2.9084227070E+03 -8.6878720336E-02  3.1274932377E+02  4.9817571881E-05
  1.0354600000E-03  1.9366345585E+03  3.2558157051E+03 -4.5224929236E-02  2.9628427527E+03 -9.0409748352E-02  3.1860123534E+02  5.4011455481E-05
  1.0563800000E-03  1.9725904421E+03  3.3166807242E+03 -4.7064118600E-02  3.0182308633E+03 -9.4084771922E-02  3.2455724514E+02  5.8557189343E-05
  1.0777200000E-03  2.0091476980E+03  3.3785998464E+03 -4.8977589949E-02  3.0745782243E+03 -9.7908081052E-02  3.3061640531E+02  6.3482121981E-05
  1.0994900000E-03  2.0463385031E+03  3.4415920852E+03 -5.0968461489E-02  3.1319021379E+03 -1.0188588876E-01  3.3678057642E+02  6.8818324226E-05
  1.1217000000E-03  2.0841753394E+03  3.5056759291E+03 -5.3039964209E-02  3.1902194290E+03 -1.0602463197E-01  3.4305156768E+02  7.4600081921E-05
  1.1443600000E-03  2.1226490713E+03  3.5708693263E+03 -5.5195444922E-02  3.2495464309E+03 -1.1033097707E-01  3.4943113543E+02  8.0864681440E-05
  1.1674800000E-03  2.1617705922E+03  3.6371896692E+03 -5.7438369410E-02  3.3098989708E+03 -1.1481182620E-01  3.5592098163E+02  8.7652405591E-05
  1.1910600000E-03  2.2015550661E+03  3.7046252235E+03 -5.9771326464E-02  3.3712663704E+03 -1.1947232723E-01  3.6251995800E+02  9.5004057248E-05
  1.2151200000E-03  2.2420093117E+03  3.7732209553E+03 -6.2198989332E-02  3.4336895495E+03 -1.2432179005E-01  3.6923246474E+02  1.0296985209E-04
  1.2396700000E-03  2.2831666294E+03  3.8429924985E+03 -6.4725199136E-02  3.4971827352E+03 -1.2936785960E-01  3.7606003174E+02  1.1160095838E-04
  1.2647100000E-03  2.3249735682E+03  3.9139265849E+03 -6.7352869149E-02  3.5617338532E+03 -1.3461632475E-01  3.8300136062E+02  1.2094915646E-04
  1.2902600000E-03  2.3675041981E+03  3.9860660625E+03 -7.0087126439E-02  3.6273818959E+03 -1.4007739460E-01  3.9006064430E+02  1.3107595956E-04
  1.3163300000E-03  2.4107204747E+03  4.0594246604E+03 -7.2932216100E-02  3.6941393569E+03 -1.4575951101E-01  3.9723922626E+02  1.4204806179E-04
  1.3429200000E-03  2.4546624735E+03  4.1339874450E+03 -7.5891402487E-02  3.7619926465E+03 -1.5166915481E-01  4.0453564518E+02  1.5393141978E-04
  1.3700500000E-03  2.4993074464E+03  4.2097949818E+03 -7.8970300759E-02  3.8309786800E+03 -1.5781750056E-01  4.1195387061E+02  1.6680225255E-04
  1.3977200000E-03  2.5446968559E+03  4.2868311557E+03 -8.2172421202E-02  3.9010827922E+03 -1.6421151049E-01  4.1949232561E+02  1.8074147772E-04
  1.4259600000E-03  2.5908229310E+03  4.3651626054E+03 -8.5504913422E-02  3.9723656254E+03 -1.7086541480E-01  4.2715753117E+02  1.9584336447E-04
  1.4547700000E-03  2.6376748511E+03  4.4447716567E+03 -8.8971619711E-02  4.0448110959E+03 -1.7778683071E-01  4.3494775776E+02  2.1220117775E-04
  1.4841500000E-03  2.6852962348E+03  4.5256403032E+03 -9.2576449113E-02  4.1184028176E+03 -1.8498350543E-01  4.4286124335E+02  2.2991284588E-04
  1.5141400000E-03  2.7336648303E+03  4.6078596521E+03 -9.6328433864E-02  4.1932236994E+03 -1.9247341401E-01  4.5090690333E+02  2.4910050254E-04
  1.5447200000E-03  2.7828177513E+03  4.6913551992E+03 -1.0022932959E-01  4.2692059413E+03 -2.0025998946E-01  4.5907744702E+02  2.6987322178E-04
  1.5759300000E-03  2.8327288389E+03  4.7762157870E+03 -1.0428864820E-01  4.3464303914E+03 -2.0836214652E-01  4.6738156818E+02  2.9238130766E-04
  1.6077600000E-03  2.8834257358E+03  4.8623929692E+03 -1.0850968881E-01  4.4248529629E+03 -2.1678639610E-01  4.7581452606E+02  3.1674479213E-04
  1.6402400000E-03  2.9349192182E+03  4.9499459789E+03 -1.1290118020E-01  4.5045275587E+03 -2.2555007448E-01  4.8438211698E+02  3.4313107814E-04
  1.6733800000E-03  2.9872134586E+03  5.0388786772E+03 -1.1746945736E-01  4.5854576925E+03 -2.3466572942E-01  4.9308471875E+02  3.7170962901E-04
  1.7071800000E-03  3.0402951741E+03  5.1291673822E+03 -1.2221962787E-01  4.6676218134E+03 -2.4414345458E-01  5.0192001398E+02  4.0264861330E-04
  1.7416700000E-03  3.0942020500E+03  5.2208675831E+03 -1.2716121962E-01  4.7510704174E+03 -2.5400215359E-01  5.1089343260E+02  4.3615839142E-04
  1.7768600000E-03  3.1489370460E+03  5.3139800403E+03 -1.3230122870E-01  4.8358041967E+03 -2.6425566819E-01  5.2000504904E+02  4.7244727319E-04
  1.8127500000E-03  3.2044857784E+03  5.4084782995E+03 -1.3764534962E-01  4.9217990771E+03 -2.7491523472E-01  5.2925227457E+02  5.1172645095E-04
  1.8493700000E-03  3.2608509935E+03  5.5044138686E+03 -1.4320396527E-01  5.0091019319E+03 -2.8600143323E-01  5.3864014956E+02  5.5425235115E-04
  1.8867300000E-03  3.3180666022E+03  5.6017842149E+03 -1.4898476739E-01  5.0977104562E+03 -2.9752945303E-01  5.4816842617E+02  6.0029522922E-04
  1.9248400000E-03  3.3761338851E+03  5.7005858006E+03 -1.5499566497E-01  5.1876214304E+03 -3.0951490818E-01  5.5783675819E+02  6.5013801812E-04
  1.9637300000E-03  3.4350519867E+03  5.8008655005E+03 -1.6124803074E-01  5.2788775115E+03 -3.2198030478E-01  5.6764973262E+02  7.0411265666E-04
  2.0034000000E-03  3.4948024318E+03  5.9025912980E+03 -1.6774874302E-01  5.3714495639E+03 -3.3493917121E-01  5.7760421644E+02  7.6253654455E-04
  2.0438700000E-03  3.5553998630E+03  6.0057815417E+03 -1.7450815295E-01  5.4653542850E+03 -3.4841194329E-01  5.8770200517E+02  8.2577979975E-04
  2.0851600000E-03  3.6168955778E+03  6.1104529205E+03 -1.8153696757E-01  5.5606068620E+03 -3.6241974598E-01  5.9794473191E+02  8.9424423751E-04
  2.1272800000E-03  3.6792123413E+03  6.2165953042E+03 -1.8884450881E-01  5.6571980762E+03 -3.7698092410E-01  6.0833140537E+02  9.6834618853E-04
  2.1702600000E-03  3.7424161313E+03  6.3242473902E+03 -1.9644390428E-01  5.7551631429E+03 -3.9212138177E-01  6.1886581231E+02  1.0485743076E-03
  2.2141000000E-03  3.8065252824E+03  6.4333710619E+03 -2.0434333928E-01  5.8544673754E+03 -4.0785715417E-01  6.2954422282E+02  1.1353963821E-03
  2.2588300000E-03  3.8714897186E+03  6.5440016441E+03 -2.1255666868E-01  5.9551429199E+03 -4.2421554601E-01  6.4037009361E+02  1.2293764561E-03
  2.3044600000E-03  3.9373015767E+03  6.6561230344E+03 -2.2109449718E-01  6.0571751228E+03 -4.4121735692E-01  6.5134184899E+02  1.3310866440E-03
  2.3510100000E-03  4.0040103531E+03  6.7697422741E+03 -2.2996961178E-01  6.1605703919E+03 -4.5888770638E-01  6.6246017797E+02  1.4411615058E-03
  2.3985000000E-03  4.0716254246E+03  6.8848645480E+03 -2.3919522110E-01  6.2653334454E+03 -4.7725254783E-01  6.7372558793E+02  1.5602426080E-03
  2.4469600000E-03  4.1400854629E+03  7.0015171426E+03 -2.4878690430E-01  6.3714891144E+03 -4.9634247147E-01  6.8514074901E+02  1.6891272480E-03
  2.4963900000E-03  4.2094489362E+03  7.1196532987E+03 -2.5875471248E-01  6.4789948475E+03 -5.1617704466E-01  6.9670108556E+02  1.8285643528E-03
  2.5468200000E-03  4.2796945444E+03  7.2392966232E+03 -2.6911503434E-01  6.5878721270E+03 -5.3678840659E-01  7.0840890764E+02  1.9794467278E-03
