  4.5487200000E-03  1.9148602119E-01 -2.6263902029E+00 -2.3399952487E+00 -2.5721071873E+00 -2.4771982543E+00
  4.6406100000E-03  2.0345952097E-01 -2.7697921647E+00 -2.4666188195E+00 -2.7116279314E+00 -2.6119141072E+00
  4.7343500000E-03  2.1617443043E-01 -2.9205897708E+00 -2.5996701684E+00 -2.8582787961E+00 -2.7535336241E+00
  4.8299900000E-03  2.2965853593E-01 -3.0792268067E+00 -2.7395738789E+00 -3.0124858771E+00 -2.9024914852E+00
  4.9275700000E-03  2.4397832220E-01 -3.2459808160E+00 -2.8865123472E+00 -3.1745084517E+00 -3.0590183051E+00
  5.0271100000E-03  2.5918437294E-01 -3.4212323070E+00 -3.0408035384E+00 -3.3447087500E+00 -3.2234643543E+00
  5.1286600000E-03  2.7530879519E-01 -3.6054406233E+00 -3.2028862312E+00 -3.5235253273E+00 -3.3962797304E+00
  5.2322700000E-03  2.9242016371E-01 -3.7989646206E+00 -3.3730282238E+00 -3.7112950372E+00 -3.5777788041E+00
  5.3379700000E-03  3.1059047580E-01 -4.0022975153E+00 -3.5516261177E+00 -3.9084890044E+00 -3.7684080826E+00
  5.4458000000E-03  3.2986199230E-01 -4.2157984362E+00 -3.7390056793E+00 -4.1154425447E+00 -3.9685117801E+00
  5.5558200000E-03  3.5029616494E-01 -4.4399671617E+00 -3.9355997249E+00 -4.3326290651E+00 -4.1785577932E+00
  5.6680500000E-03  3.7199003356E-01 -4.6752806563E+00 -4.1417463864E+00 -4.5605003338E+00 -4.3989560973E+00
  5.7825500000E-03  3.9500505810E-01 -4.9222801085E+00 -4.3579275669E+00 -4.7995684033E+00 -4.6302209197E+00
  5.8993700000E-03  4.1938836640E-01 -5.1813851843E+00 -4.5845337770E+00 -5.0502228859E+00 -4.8727598450E+00
  6.0185400000E-03  4.4527288354E-01 -5.4532033466E+00 -4.8219733833E+00 -5.3130411882E+00 -5.1270841084E+00
  6.1401200000E-03  4.7273298646E-01 -5.7382656036E+00 -5.0707043481E+00 -5.5885204683E+00 -5.3936921992E+00
  6.2641600000E-03  5.0180715793E-01 -6.0370820476E+00 -5.3312367693E+00 -5.8771359855E+00 -5.6730978652E+00
  6.3907100000E-03  5.3267330235E-01 -6.3503839393E+00 -5.6040284075E+00 -6.1795824635E+00 -5.9659002341E+00
  6.5198100000E-03  5.6540688047E-01 -6.6786145419E+00 -5.8894576103E+00 -6.4962657724E+00 -6.2725157212E+00
  6.6515200000E-03  6.0005016810E-01 -7.0224209395E+00 -6.1881789047E+00 -6.8277919802E+00 -6.5936001135E+00
  6.7858900000E-03  6.3682672389E-01 -7.3825238097E+00 -6.5005628907E+00 -7.1748397627E+00 -6.9297055676E+00
  6.9229700000E-03  6.7580470098E-01 -7.7595884635E+00 -6.8272417154E+00 -7.5380305128E+00 -7.2814884656E+00
  7.0628200000E-03  7.1705408408E-01 -8.1541383253E+00 -7.1687064276E+00 -7.9178406501E+00 -7.6494628365E+00
  7.2055000000E-03  7.6084672487E-01 -8.5670773325E+00 -7.5254332030E+00 -8.3151250138E+00 -8.0343276092E+00
  7.3510600000E-03  8.0721139975E-01 -8.9989110367E+00 -7.8979908801E+00 -8.7303389560E+00 -8.4366301991E+00
  7.4995600000E-03  8.5629548593E-01 -9.4505945499E+00 -8.2871648210E+00 -9.1643840725E+00 -8.8572498294E+00
  7.6510700000E-03  9.0841724794E-01 -9.9227144352E+00 -8.6930436924E+00 -9.6177899302E+00 -9.2965364353E+00
  7.8056300000E-03  9.6350034274E-01 -1.0416084003E+01 -9.1167306297E+00 -1.0091314240E+01 -9.7554612098E+00
  7.9633100000E-03  1.0218759752E+00 -1.0931402872E+01 -9.5584100215E+00 -1.0585594932E+01 -1.0234478056E+01
