  1.4510100000E-02 -2.5035606509E+01 -4.9153290503E+01 -2.3568287002E+01
  1.4803200000E-02 -2.5917247956E+01 -5.0951475821E+01 -2.4452876415E+01
  1.5102300000E-02 -2.6816575469E+01 -5.2791012451E+01 -2.5359525264E+01
  1.5407400000E-02 -2.7728636806E+01 -5.4663422202E+01 -2.6284598233E+01
  1.5718600000E-02 -2.8652742230E+01 -5.6567873520E+01 -2.7227880003E+01
  1.6036100000E-02 -2.9590175095E+01 -5.8506648556E+01 -2.8190371403E+01
  1.6360100000E-02 -3.0533434379E+01 -6.0467393187E+01 -2.9166982123E+01
  1.6690600000E-02 -3.1491424718E+01 -6.2465305607E+01 -3.0164191782E+01
  1.7027800000E-02 -3.2450869596E+01 -6.4477917312E+01 -3.1172484664E+01
  1.7371800000E-02 -3.3418172587E+01 -6.6516418798E+01 -3.2196740478E+01
  1.7722700000E-02 -3.4388122097E+01 -6.8572001925E+01 -3.3233231735E+01
  1.8080700000E-02 -3.5355424436E+01 -7.0635666640E+01 -3.4278123273E+01
  1.8446000000E-02 -3.6326117358E+01 -7.2717987754E+01 -3.5336034021E+01
  1.8818600000E-02 -3.7281822870E+01 -7.4787290892E+01 -3.6393315607E+01
  1.9198700000E-02 -3.8241219139E+01 -7.6875676552E+01 -3.7463751752E+01
  1.9586600000E-02 -3.9178348171E+01 -7.8938804971E+01 -3.8528396875E+01
  1.9982300000E-02 -4.0109316977E+01 -8.1004391976E+01 -3.9599175108E+01
  2.0385900000E-02 -4.1015120384E+01 -8.3039212764E+01 -4.0661568853E+01
  2.0797800000E-02 -4.1899978095E+01 -8.5051301407E+01 -4.1719351591E+01
  2.1217900000E-02 -4.2761952967E+01 -8.7036463532E+01 -4.2770358916E+01
  2.1646500000E-02 -4.3583838038E+01 -8.8965637442E+01 -4.3802315453E+01
  2.2083800000E-02 -4.4387272644E+01 -9.0875565417E+01 -4.4830812905E+01
  2.2529900000E-02 -4.5133193819E+01 -9.2699253164E+01 -4.5827130207E+01
